,horizontal_difference,trial
1,15.836517333984375,vp16_20_Session2_d02_b01_21
2,15.836517333984375,vp16_20_Session2_d02_b01_21
3,-5.599700928,vp16_20_Session2_d02_b01_21
4,-5.599700928,vp16_20_Session2_d02_b01_21
5,-5.599700928,vp16_20_Session2_d02_b01_21
0,-3.416503906,vp16_21_Session2_d02_b01_22
1,-3.416503906,vp16_21_Session2_d02_b01_22
2,-3.416503906,vp16_21_Session2_d02_b01_22
0,-7.088867188,vp16_23_Session2_d02_b01_24
1,-7.088867188,vp16_23_Session2_d02_b01_24
2,-7.088867188,vp16_23_Session2_d02_b01_24
0,20.140533447265625,vp16_24_Session2_d02_b01_25
1,20.140533447265625,vp16_24_Session2_d02_b01_25
2,20.140533447265625,vp16_24_Session2_d02_b01_25
0,-21.11877441,vp16_25_Session2_d02_b01_26
1,-21.11877441,vp16_25_Session2_d02_b01_26
2,-21.11877441,vp16_25_Session2_d02_b01_26
0,6.681304931640625,vp16_26_Session2_d02_b01_27
1,6.681304931640625,vp16_26_Session2_d02_b01_27
2,6.681304931640625,vp16_26_Session2_d02_b01_27
3,-21.96765137,vp16_26_Session2_d02_b01_27
4,-21.96765137,vp16_26_Session2_d02_b01_27
5,-21.96765137,vp16_26_Session2_d02_b01_27
0,25.531585693359375,vp16_27_Session2_d02_b01_28
1,25.531585693359375,vp16_27_Session2_d02_b01_28
2,25.531585693359375,vp16_27_Session2_d02_b01_28
0,8.707611083984375,vp16_28_Session2_d02_b01_29
1,8.707611083984375,vp16_28_Session2_d02_b01_29
2,8.707611083984375,vp16_28_Session2_d02_b01_29
0,28.49987793,vp16_29_Session2_d02_b01_30
1,28.49987793,vp16_29_Session2_d02_b01_30
2,28.49987793,vp16_29_Session2_d02_b01_30
3,-12.29782104,vp16_29_Session2_d02_b01_30
4,-12.29782104,vp16_29_Session2_d02_b01_30
5,-12.29782104,vp16_29_Session2_d02_b01_30
0,2.541534423828125,vp16_30_Session2_d02_b01_31
1,2.541534423828125,vp16_30_Session2_d02_b01_31
2,2.541534423828125,vp16_30_Session2_d02_b01_31
0,10.470306396484375,vp16_31_Session2_d02_b01_32
1,10.470306396484375,vp16_31_Session2_d02_b01_32
2,10.470306396484375,vp16_31_Session2_d02_b01_32
0,3.706298828,vp16_32_Session2_d02_b01_33
1,3.706298828,vp16_32_Session2_d02_b01_33
2,3.706298828,vp16_32_Session2_d02_b01_33
3,-19.20251465,vp16_32_Session2_d02_b01_33
4,-19.20251465,vp16_32_Session2_d02_b01_33
5,-19.20251465,vp16_32_Session2_d02_b01_33
0,-15.56793213,vp16_33_Session2_d02_b01_34
1,-15.56793213,vp16_33_Session2_d02_b01_34
2,-15.56793213,vp16_33_Session2_d02_b01_34
0,0.638885498,vp16_34_Session2_d02_b01_35
1,0.638885498,vp16_34_Session2_d02_b01_35
2,0.638885498,vp16_34_Session2_d02_b01_35
0,-18.72537231,vp16_35_Session2_d02_b01_36
1,-18.72537231,vp16_35_Session2_d02_b01_36
2,-18.72537231,vp16_35_Session2_d02_b01_36
3,0.137420654,vp16_35_Session2_d02_b01_36
4,0.137420654,vp16_35_Session2_d02_b01_36
5,0.137420654,vp16_35_Session2_d02_b01_36
0,25.26800537109375,vp16_36_Session2_d02_b01_37
1,25.26800537109375,vp16_36_Session2_d02_b01_37
2,25.26800537109375,vp16_36_Session2_d02_b01_37
0,11.82525634765625,vp16_37_Session2_d02_b01_38
1,11.82525634765625,vp16_37_Session2_d02_b01_38
2,11.82525634765625,vp16_37_Session2_d02_b01_38
0,39.48962402,vp16_38_Session2_d02_b01_39
1,39.48962402,vp16_38_Session2_d02_b01_39
2,39.48962402,vp16_38_Session2_d02_b01_39
3,0.404663086,vp16_38_Session2_d02_b01_39
4,0.404663086,vp16_38_Session2_d02_b01_39
5,0.404663086,vp16_38_Session2_d02_b01_39
0,21.98358154296875,vp16_39_Session2_d02_b01_40
1,21.98358154296875,vp16_39_Session2_d02_b01_40
2,21.98358154296875,vp16_39_Session2_d02_b01_40
0,16.031890869140625,vp16_40_Session2_d02_b01_41
1,16.031890869140625,vp16_40_Session2_d02_b01_41
2,16.031890869140625,vp16_40_Session2_d02_b01_41
0,31.103790283203125,vp16_42_Session2_d02_b01_43
1,31.103790283203125,vp16_42_Session2_d02_b01_43
2,31.103790283203125,vp16_42_Session2_d02_b01_43
0,24.240142822265625,vp16_43_Session2_d02_b01_44
1,24.240142822265625,vp16_43_Session2_d02_b01_44
2,24.240142822265625,vp16_43_Session2_d02_b01_44
0,-37.78396606,vp16_44_Session2_d02_b01_45
1,-37.78396606,vp16_44_Session2_d02_b01_45
2,-37.78396606,vp16_44_Session2_d02_b01_45
0,-8.285583496,vp16_46_Session2_d02_b01_47
1,-8.285583496,vp16_46_Session2_d02_b01_47
2,-8.285583496,vp16_46_Session2_d02_b01_47
0,2.668243408203125,vp16_47_Session2_d02_b01_48
1,2.668243408203125,vp16_47_Session2_d02_b01_48
2,2.668243408203125,vp16_47_Session2_d02_b01_48
0,8.366302490234375,vp16_48_Session2_d02_b02_1
1,8.366302490234375,vp16_48_Session2_d02_b02_1
2,8.366302490234375,vp16_48_Session2_d02_b02_1
0,27.611724853515625,vp16_49_Session2_d02_b02_2
1,27.611724853515625,vp16_49_Session2_d02_b02_2
2,27.611724853515625,vp16_49_Session2_d02_b02_2
0,14.486114501953125,vp16_51_Session2_d02_b02_4
1,14.486114501953125,vp16_51_Session2_d02_b02_4
2,14.486114501953125,vp16_51_Session2_d02_b02_4
0,-4.846069336,vp16_52_Session2_d02_b02_5
1,-4.846069336,vp16_52_Session2_d02_b02_5
2,-4.846069336,vp16_52_Session2_d02_b02_5
0,-5.643859863,vp16_53_Session2_d02_b02_6
1,-5.643859863,vp16_53_Session2_d02_b02_6
2,-5.643859863,vp16_53_Session2_d02_b02_6
0,29.92163086,vp16_54_Session2_d02_b02_7
1,29.92163086,vp16_54_Session2_d02_b02_7
2,29.92163086,vp16_54_Session2_d02_b02_7
0,-54.83184814,vp16_55_Session2_d02_b02_8
1,-54.83184814,vp16_55_Session2_d02_b02_8
2,-54.83184814,vp16_55_Session2_d02_b02_8
0,-20.64093018,vp16_56_Session2_d02_b02_9
1,-20.64093018,vp16_56_Session2_d02_b02_9
2,-20.64093018,vp16_56_Session2_d02_b02_9
0,26.582122802734375,vp16_57_Session2_d02_b02_10
1,26.582122802734375,vp16_57_Session2_d02_b02_10
2,26.582122802734375,vp16_57_Session2_d02_b02_10
0,-6.077697754,vp16_58_Session2_d02_b02_11
1,-6.077697754,vp16_58_Session2_d02_b02_11
2,-6.077697754,vp16_58_Session2_d02_b02_11
0,29.804107666015625,vp16_59_Session2_d02_b02_12
1,29.804107666015625,vp16_59_Session2_d02_b02_12
2,29.804107666015625,vp16_59_Session2_d02_b02_12
3,-22.69241333,vp16_59_Session2_d02_b02_12
4,-22.69241333,vp16_59_Session2_d02_b02_12
5,-22.69241333,vp16_59_Session2_d02_b02_12
0,14.547882080078125,vp16_60_Session2_d02_b02_13
1,14.547882080078125,vp16_60_Session2_d02_b02_13
2,14.547882080078125,vp16_60_Session2_d02_b02_13
0,6.345153809,vp16_61_Session2_d02_b02_14
1,6.345153809,vp16_61_Session2_d02_b02_14
2,6.345153809,vp16_61_Session2_d02_b02_14
0,11.81860352,vp16_62_Session2_d02_b02_15
1,11.81860352,vp16_62_Session2_d02_b02_15
2,11.81860352,vp16_62_Session2_d02_b02_15
3,-6.681640625,vp16_62_Session2_d02_b02_15
4,-6.681640625,vp16_62_Session2_d02_b02_15
5,-6.681640625,vp16_62_Session2_d02_b02_15
0,5.806488037109375,vp16_63_Session2_d02_b02_16
1,5.806488037109375,vp16_63_Session2_d02_b02_16
2,5.806488037109375,vp16_63_Session2_d02_b02_16
0,10.09277344,vp16_64_Session2_d02_b02_17
1,10.09277344,vp16_64_Session2_d02_b02_17
2,10.09277344,vp16_64_Session2_d02_b02_17
0,-37.81616211,vp16_65_Session2_d02_b02_18
1,-37.81616211,vp16_65_Session2_d02_b02_18
2,-37.81616211,vp16_65_Session2_d02_b02_18
0,35.962554931640625,vp16_66_Session2_d02_b02_19
1,35.962554931640625,vp16_66_Session2_d02_b02_19
2,35.962554931640625,vp16_66_Session2_d02_b02_19
0,-16.3951416,vp16_67_Session2_d02_b02_20
1,-16.3951416,vp16_67_Session2_d02_b02_20
2,-16.3951416,vp16_67_Session2_d02_b02_20
0,35.35229492,vp16_68_Session2_d02_b02_21
1,35.35229492,vp16_68_Session2_d02_b02_21
2,35.35229492,vp16_68_Session2_d02_b02_21
0,4.449829102,vp16_69_Session2_d02_b02_22
1,4.449829102,vp16_69_Session2_d02_b02_22
2,4.449829102,vp16_69_Session2_d02_b02_22
0,-14.41107178,vp16_70_Session2_d02_b02_23
1,-14.41107178,vp16_70_Session2_d02_b02_23
2,-14.41107178,vp16_70_Session2_d02_b02_23
0,18.32775879,vp16_72_Session2_d02_b02_25
1,18.32775879,vp16_72_Session2_d02_b02_25
2,18.32775879,vp16_72_Session2_d02_b02_25
0,9.858459473,vp16_73_Session2_d02_b02_26
1,9.858459473,vp16_73_Session2_d02_b02_26
2,9.858459473,vp16_73_Session2_d02_b02_26
0,22.031890869140625,vp16_76_Session2_d02_b02_29
1,22.031890869140625,vp16_76_Session2_d02_b02_29
2,22.031890869140625,vp16_76_Session2_d02_b02_29
0,-7.445617676,vp16_77_Session2_d02_b02_30
1,-7.445617676,vp16_77_Session2_d02_b02_30
2,-7.445617676,vp16_77_Session2_d02_b02_30
0,12.43359375,vp16_78_Session2_d02_b02_31
1,12.43359375,vp16_78_Session2_d02_b02_31
2,12.43359375,vp16_78_Session2_d02_b02_31
0,5.484008789,vp16_79_Session2_d02_b02_32
1,5.484008789,vp16_79_Session2_d02_b02_32
2,5.484008789,vp16_79_Session2_d02_b02_32
0,-45.63818359,vp16_80_Session2_d02_b02_33
1,-45.63818359,vp16_80_Session2_d02_b02_33
2,-45.63818359,vp16_80_Session2_d02_b02_33
0,30.686309814453125,vp16_81_Session2_d02_b02_34
1,30.686309814453125,vp16_81_Session2_d02_b02_34
2,30.686309814453125,vp16_81_Session2_d02_b02_34
0,-1.558532715,vp16_82_Session2_d02_b02_35
1,-1.558532715,vp16_82_Session2_d02_b02_35
2,-1.558532715,vp16_82_Session2_d02_b02_35
0,23.162872314453125,vp16_84_Session2_d02_b02_37
1,23.162872314453125,vp16_84_Session2_d02_b02_37
2,23.162872314453125,vp16_84_Session2_d02_b02_37
0,22.53424072265625,vp16_85_Session2_d02_b02_38
1,22.53424072265625,vp16_85_Session2_d02_b02_38
2,22.53424072265625,vp16_85_Session2_d02_b02_38
0,-50.38226318,vp16_86_Session2_d02_b02_39
1,-50.38226318,vp16_86_Session2_d02_b02_39
2,-50.38226318,vp16_86_Session2_d02_b02_39
0,36.88470458984375,vp16_87_Session2_d02_b02_40
1,36.88470458984375,vp16_87_Session2_d02_b02_40
2,36.88470458984375,vp16_87_Session2_d02_b02_40
0,33.943634033203125,vp16_88_Session2_d02_b02_41
1,33.943634033203125,vp16_88_Session2_d02_b02_41
2,33.943634033203125,vp16_88_Session2_d02_b02_41
0,10.311431884765625,vp16_89_Session2_d02_b02_42
1,10.311431884765625,vp16_89_Session2_d02_b02_42
2,10.311431884765625,vp16_89_Session2_d02_b02_42
3,-42.70944214,vp16_89_Session2_d02_b02_42
4,-42.70944214,vp16_89_Session2_d02_b02_42
5,-42.70944214,vp16_89_Session2_d02_b02_42
0,14.701324462890625,vp16_90_Session2_d02_b02_43
1,14.701324462890625,vp16_90_Session2_d02_b02_43
2,14.701324462890625,vp16_90_Session2_d02_b02_43
0,5.181640625,vp16_91_Session2_d02_b02_44
1,5.181640625,vp16_91_Session2_d02_b02_44
2,5.181640625,vp16_91_Session2_d02_b02_44
0,40.44750977,vp16_92_Session2_d02_b02_45
1,40.44750977,vp16_92_Session2_d02_b02_45
2,40.44750977,vp16_92_Session2_d02_b02_45
0,-26.62823486,vp16_94_Session2_d02_b02_47
1,-26.62823486,vp16_94_Session2_d02_b02_47
2,-26.62823486,vp16_94_Session2_d02_b02_47
0,25.67907715,vp16_95_Session2_d02_b02_48
1,25.67907715,vp16_95_Session2_d02_b02_48
2,25.67907715,vp16_95_Session2_d02_b02_48
0,29.08398438,vp16_96_Session2_d02_b03_1
1,29.08398438,vp16_96_Session2_d02_b03_1
2,29.08398438,vp16_96_Session2_d02_b03_1
0,-11.57769775,vp16_98_Session2_d02_b03_3
1,-11.57769775,vp16_98_Session2_d02_b03_3
2,-11.57769775,vp16_98_Session2_d02_b03_3
0,19.27709961,vp16_99_Session2_d02_b03_4
1,19.27709961,vp16_99_Session2_d02_b03_4
2,19.27709961,vp16_99_Session2_d02_b03_4
0,-11.17468262,vp16_100_Session2_d02_b03_5
1,-11.17468262,vp16_100_Session2_d02_b03_5
2,-11.17468262,vp16_100_Session2_d02_b03_5
0,-10.73120117,vp16_101_Session2_d02_b03_6
1,-10.73120117,vp16_101_Session2_d02_b03_6
2,-10.73120117,vp16_101_Session2_d02_b03_6
0,3.306671142578125,vp16_102_Session2_d02_b03_7
1,3.306671142578125,vp16_102_Session2_d02_b03_7
2,3.306671142578125,vp16_102_Session2_d02_b03_7
0,-7.311889648,vp16_103_Session2_d02_b03_8
1,-7.311889648,vp16_103_Session2_d02_b03_8
2,-7.311889648,vp16_103_Session2_d02_b03_8
0,-15.61010742,vp16_104_Session2_d02_b03_9
1,-15.61010742,vp16_104_Session2_d02_b03_9
2,-15.61010742,vp16_104_Session2_d02_b03_9
0,16.48632813,vp16_105_Session2_d02_b03_10
1,16.48632813,vp16_105_Session2_d02_b03_10
2,16.48632813,vp16_105_Session2_d02_b03_10
0,-0.133636475,vp16_106_Session2_d02_b03_11
1,-0.133636475,vp16_106_Session2_d02_b03_11
2,-0.133636475,vp16_106_Session2_d02_b03_11
0,-22.83398438,vp16_107_Session2_d02_b03_12
1,-22.83398438,vp16_107_Session2_d02_b03_12
2,-22.83398438,vp16_107_Session2_d02_b03_12
0,20.395050048828125,vp16_108_Session2_d02_b03_13
1,20.395050048828125,vp16_108_Session2_d02_b03_13
2,20.395050048828125,vp16_108_Session2_d02_b03_13
0,7.257781982421875,vp16_109_Session2_d02_b03_14
1,7.257781982421875,vp16_109_Session2_d02_b03_14
2,7.257781982421875,vp16_109_Session2_d02_b03_14
0,-6.514648438,vp16_110_Session2_d02_b03_15
1,-6.514648438,vp16_110_Session2_d02_b03_15
2,-6.514648438,vp16_110_Session2_d02_b03_15
3,-28.73101807,vp16_110_Session2_d02_b03_15
4,-28.73101807,vp16_110_Session2_d02_b03_15
5,-28.73101807,vp16_110_Session2_d02_b03_15
0,26.09082031,vp16_111_Session2_d02_b03_16
1,26.09082031,vp16_111_Session2_d02_b03_16
2,26.09082031,vp16_111_Session2_d02_b03_16
0,-9.543731689,vp16_113_Session2_d02_b03_18
1,-9.543731689,vp16_113_Session2_d02_b03_18
2,-9.543731689,vp16_113_Session2_d02_b03_18
0,20.34411621,vp16_114_Session2_d02_b03_19
1,20.34411621,vp16_114_Session2_d02_b03_19
2,20.34411621,vp16_114_Session2_d02_b03_19
0,-8.145996094,vp16_115_Session2_d02_b03_20
1,-8.145996094,vp16_115_Session2_d02_b03_20
2,-8.145996094,vp16_115_Session2_d02_b03_20
0,-16.70993042,vp16_116_Session2_d02_b03_21
1,-16.70993042,vp16_116_Session2_d02_b03_21
2,-16.70993042,vp16_116_Session2_d02_b03_21
0,41.10974121,vp16_117_Session2_d02_b03_22
1,41.10974121,vp16_117_Session2_d02_b03_22
2,41.10974121,vp16_117_Session2_d02_b03_22
3,20.97906494140625,vp16_117_Session2_d02_b03_22
4,20.97906494140625,vp16_117_Session2_d02_b03_22
5,20.97906494140625,vp16_117_Session2_d02_b03_22
0,-30.35650635,vp16_119_Session2_d02_b03_24
1,-30.35650635,vp16_119_Session2_d02_b03_24
2,-30.35650635,vp16_119_Session2_d02_b03_24
0,15.61968994140625,vp16_120_Session2_d02_b03_25
1,15.61968994140625,vp16_120_Session2_d02_b03_25
2,15.61968994140625,vp16_120_Session2_d02_b03_25
0,37.56396484,vp16_121_Session2_d02_b03_26
1,37.56396484,vp16_121_Session2_d02_b03_26
2,37.56396484,vp16_121_Session2_d02_b03_26
0,28.01959228515625,vp16_122_Session2_d02_b03_27
1,28.01959228515625,vp16_122_Session2_d02_b03_27
2,28.01959228515625,vp16_122_Session2_d02_b03_27
3,-18.92266846,vp16_122_Session2_d02_b03_27
4,-18.92266846,vp16_122_Session2_d02_b03_27
5,-18.92266846,vp16_122_Session2_d02_b03_27
0,33.063690185546875,vp16_123_Session2_d02_b03_28
1,33.063690185546875,vp16_123_Session2_d02_b03_28
2,33.063690185546875,vp16_123_Session2_d02_b03_28
0,-10.0609436,vp16_125_Session2_d02_b03_30
1,-10.0609436,vp16_125_Session2_d02_b03_30
2,-10.0609436,vp16_125_Session2_d02_b03_30
0,20.98126220703125,vp16_126_Session2_d02_b03_31
1,20.98126220703125,vp16_126_Session2_d02_b03_31
2,20.98126220703125,vp16_126_Session2_d02_b03_31
0,7.162658691,vp16_127_Session2_d02_b03_32
1,7.162658691,vp16_127_Session2_d02_b03_32
2,7.162658691,vp16_127_Session2_d02_b03_32
0,-1.573516846,vp16_128_Session2_d02_b03_33
1,-1.573516846,vp16_128_Session2_d02_b03_33
2,-1.573516846,vp16_128_Session2_d02_b03_33
0,-1.894012451,vp16_129_Session2_d02_b03_34
1,-1.894012451,vp16_129_Session2_d02_b03_34
2,-1.894012451,vp16_129_Session2_d02_b03_34
0,9.721496582,vp16_130_Session2_d02_b03_35
1,9.721496582,vp16_130_Session2_d02_b03_35
2,9.721496582,vp16_130_Session2_d02_b03_35
3,1.406646728515625,vp16_130_Session2_d02_b03_35
4,1.406646728515625,vp16_130_Session2_d02_b03_35
5,1.406646728515625,vp16_130_Session2_d02_b03_35
0,-43.32699585,vp16_131_Session2_d02_b03_36
1,-43.32699585,vp16_131_Session2_d02_b03_36
2,-43.32699585,vp16_131_Session2_d02_b03_36
0,20.903228759765625,vp16_132_Session2_d02_b03_37
1,20.903228759765625,vp16_132_Session2_d02_b03_37
2,20.903228759765625,vp16_132_Session2_d02_b03_37
0,-7.469482422,vp16_133_Session2_d02_b03_38
1,-7.469482422,vp16_133_Session2_d02_b03_38
2,-7.469482422,vp16_133_Session2_d02_b03_38
0,-3.833129883,vp16_134_Session2_d02_b03_39
1,-3.833129883,vp16_134_Session2_d02_b03_39
2,-3.833129883,vp16_134_Session2_d02_b03_39
0,20.116485595703125,vp16_135_Session2_d02_b03_40
1,20.116485595703125,vp16_135_Session2_d02_b03_40
2,20.116485595703125,vp16_135_Session2_d02_b03_40
3,13.56182861328125,vp16_135_Session2_d02_b03_40
4,13.56182861328125,vp16_135_Session2_d02_b03_40
5,13.56182861328125,vp16_135_Session2_d02_b03_40
0,6.62286377,vp16_136_Session2_d02_b03_41
1,6.62286377,vp16_136_Session2_d02_b03_41
2,6.62286377,vp16_136_Session2_d02_b03_41
0,37.34533691,vp16_138_Session2_d02_b03_43
1,37.34533691,vp16_138_Session2_d02_b03_43
2,37.34533691,vp16_138_Session2_d02_b03_43
0,-22.58996582,vp16_140_Session2_d02_b03_45
1,-22.58996582,vp16_140_Session2_d02_b03_45
2,-22.58996582,vp16_140_Session2_d02_b03_45
0,21.319122314453125,vp16_141_Session2_d02_b03_46
1,21.319122314453125,vp16_141_Session2_d02_b03_46
2,21.319122314453125,vp16_141_Session2_d02_b03_46
0,21.99920654296875,vp16_142_Session2_d02_b03_47
1,21.99920654296875,vp16_142_Session2_d02_b03_47
2,21.99920654296875,vp16_142_Session2_d02_b03_47
0,-35.75842285,vp16_143_Session2_d02_b03_48
1,-35.75842285,vp16_143_Session2_d02_b03_48
2,-35.75842285,vp16_143_Session2_d02_b03_48
0,32.234893798828125,vp16_144_Session2_d02_b04_1
1,32.234893798828125,vp16_144_Session2_d02_b04_1
2,32.234893798828125,vp16_144_Session2_d02_b04_1
0,13.55371094,vp16_145_Session2_d02_b04_2
1,13.55371094,vp16_145_Session2_d02_b04_2
2,13.55371094,vp16_145_Session2_d02_b04_2
0,-20.62939453,vp16_146_Session2_d02_b04_3
1,-20.62939453,vp16_146_Session2_d02_b04_3
2,-20.62939453,vp16_146_Session2_d02_b04_3
0,14.289215087890625,vp16_147_Session2_d02_b04_4
1,14.289215087890625,vp16_147_Session2_d02_b04_4
2,14.289215087890625,vp16_147_Session2_d02_b04_4
0,4.334625244140625,vp16_148_Session2_d02_b04_5
1,4.334625244140625,vp16_148_Session2_d02_b04_5
2,4.334625244140625,vp16_148_Session2_d02_b04_5
0,42.01776123046875,vp16_149_Session2_d02_b04_6
1,42.01776123046875,vp16_149_Session2_d02_b04_6
2,42.01776123046875,vp16_149_Session2_d02_b04_6
3,-7.416168213,vp16_149_Session2_d02_b04_6
4,-7.416168213,vp16_149_Session2_d02_b04_6
5,-7.416168213,vp16_149_Session2_d02_b04_6
0,32.7479248,vp16_150_Session2_d02_b04_7
1,32.7479248,vp16_150_Session2_d02_b04_7
2,32.7479248,vp16_150_Session2_d02_b04_7
3,18.994842529296875,vp16_150_Session2_d02_b04_7
4,18.994842529296875,vp16_150_Session2_d02_b04_7
5,18.994842529296875,vp16_150_Session2_d02_b04_7
0,38.4954834,vp16_153_Session2_d02_b04_10
1,38.4954834,vp16_153_Session2_d02_b04_10
2,38.4954834,vp16_153_Session2_d02_b04_10
3,27.797637939453125,vp16_153_Session2_d02_b04_10
4,27.797637939453125,vp16_153_Session2_d02_b04_10
5,27.797637939453125,vp16_153_Session2_d02_b04_10
0,12.751068115234375,vp16_154_Session2_d02_b04_11
1,12.751068115234375,vp16_154_Session2_d02_b04_11
2,12.751068115234375,vp16_154_Session2_d02_b04_11
0,34.268157958984375,vp16_155_Session2_d02_b04_12
1,34.268157958984375,vp16_155_Session2_d02_b04_12
2,34.268157958984375,vp16_155_Session2_d02_b04_12
3,3.455078125,vp16_155_Session2_d02_b04_12
4,3.455078125,vp16_155_Session2_d02_b04_12
5,3.455078125,vp16_155_Session2_d02_b04_12
0,13.99194336,vp16_156_Session2_d02_b04_13
1,13.99194336,vp16_156_Session2_d02_b04_13
2,13.99194336,vp16_156_Session2_d02_b04_13
0,39.08618164,vp16_157_Session2_d02_b04_14
1,39.08618164,vp16_157_Session2_d02_b04_14
2,39.08618164,vp16_157_Session2_d02_b04_14
0,-7.175354004,vp16_158_Session2_d02_b04_15
1,-7.175354004,vp16_158_Session2_d02_b04_15
2,-7.175354004,vp16_158_Session2_d02_b04_15
0,31.55432129,vp16_159_Session2_d02_b04_16
1,31.55432129,vp16_159_Session2_d02_b04_16
2,31.55432129,vp16_159_Session2_d02_b04_16
0,6.290863037109375,vp16_160_Session2_d02_b04_17
1,6.290863037109375,vp16_160_Session2_d02_b04_17
2,6.290863037109375,vp16_160_Session2_d02_b04_17
0,-1.654754639,vp16_161_Session2_d02_b04_18
1,-1.654754639,vp16_161_Session2_d02_b04_18
2,-1.654754639,vp16_161_Session2_d02_b04_18
0,30.920013427734375,vp16_162_Session2_d02_b04_19
1,30.920013427734375,vp16_162_Session2_d02_b04_19
2,30.920013427734375,vp16_162_Session2_d02_b04_19
0,2.694488525390625,vp16_163_Session2_d02_b04_20
1,2.694488525390625,vp16_163_Session2_d02_b04_20
2,2.694488525390625,vp16_163_Session2_d02_b04_20
0,7.718109130859375,vp16_164_Session2_d02_b04_21
1,7.718109130859375,vp16_164_Session2_d02_b04_21
2,7.718109130859375,vp16_164_Session2_d02_b04_21
0,27.62585449,vp16_165_Session2_d02_b04_22
1,27.62585449,vp16_165_Session2_d02_b04_22
2,27.62585449,vp16_165_Session2_d02_b04_22
0,-28.96704102,vp16_166_Session2_d02_b04_23
1,-28.96704102,vp16_166_Session2_d02_b04_23
2,-28.96704102,vp16_166_Session2_d02_b04_23
0,-1.606384277,vp16_167_Session2_d02_b04_24
1,-1.606384277,vp16_167_Session2_d02_b04_24
2,-1.606384277,vp16_167_Session2_d02_b04_24
0,30.27441406,vp16_168_Session2_d02_b04_25
1,30.27441406,vp16_168_Session2_d02_b04_25
2,30.27441406,vp16_168_Session2_d02_b04_25
0,-23.6706543,vp16_169_Session2_d02_b04_26
1,-23.6706543,vp16_169_Session2_d02_b04_26
2,-23.6706543,vp16_169_Session2_d02_b04_26
0,11.117156982421875,vp16_170_Session2_d02_b04_27
1,11.117156982421875,vp16_170_Session2_d02_b04_27
2,11.117156982421875,vp16_170_Session2_d02_b04_27
3,15.218353271484375,vp16_170_Session2_d02_b04_27
4,15.218353271484375,vp16_170_Session2_d02_b04_27
5,15.218353271484375,vp16_170_Session2_d02_b04_27
0,23.56030273,vp16_171_Session2_d02_b04_28
1,23.56030273,vp16_171_Session2_d02_b04_28
2,23.56030273,vp16_171_Session2_d02_b04_28
0,5.826843262,vp16_172_Session2_d02_b04_29
1,5.826843262,vp16_172_Session2_d02_b04_29
