,horizontal_difference,trial
1,29.976348876953125,vp1_30_Session2_d02_b01_31
2,29.976348876953125,vp1_30_Session2_d02_b01_31
0,17.721160888671875,vp1_31_Session2_d02_b01_32
1,17.721160888671875,vp1_31_Session2_d02_b01_32
2,17.721160888671875,vp1_31_Session2_d02_b01_32
0,-11.70080566,vp1_32_Session2_d02_b01_33
1,-11.70080566,vp1_32_Session2_d02_b01_33
2,-11.70080566,vp1_32_Session2_d02_b01_33
0,20.764190673828125,vp1_33_Session2_d02_b01_34
1,20.764190673828125,vp1_33_Session2_d02_b01_34
2,20.764190673828125,vp1_33_Session2_d02_b01_34
0,7.272216797,vp1_34_Session2_d02_b01_35
1,7.272216797,vp1_34_Session2_d02_b01_35
2,7.272216797,vp1_34_Session2_d02_b01_35
0,-9.44934082,vp1_35_Session2_d02_b01_36
1,-9.44934082,vp1_35_Session2_d02_b01_36
2,-9.44934082,vp1_35_Session2_d02_b01_36
0,10.52874755859375,vp1_36_Session2_d02_b01_37
1,10.52874755859375,vp1_36_Session2_d02_b01_37
2,10.52874755859375,vp1_36_Session2_d02_b01_37
0,2.200836181640625,vp1_38_Session2_d02_b01_39
1,2.200836181640625,vp1_38_Session2_d02_b01_39
2,2.200836181640625,vp1_38_Session2_d02_b01_39
0,7.606353759765625,vp1_39_Session2_d02_b01_40
1,7.606353759765625,vp1_39_Session2_d02_b01_40
2,7.606353759765625,vp1_39_Session2_d02_b01_40
0,11.757171630859375,vp1_40_Session2_d02_b01_41
1,11.757171630859375,vp1_40_Session2_d02_b01_41
2,11.757171630859375,vp1_40_Session2_d02_b01_41
0,4.112426758,vp1_41_Session2_d02_b01_42
1,4.112426758,vp1_41_Session2_d02_b01_42
2,4.112426758,vp1_41_Session2_d02_b01_42
0,8.496856689453125,vp1_42_Session2_d02_b01_43
1,8.496856689453125,vp1_42_Session2_d02_b01_43
2,8.496856689453125,vp1_42_Session2_d02_b01_43
0,11.841094970703125,vp1_43_Session2_d02_b01_44
1,11.841094970703125,vp1_43_Session2_d02_b01_44
2,11.841094970703125,vp1_43_Session2_d02_b01_44
0,-4.304718018,vp1_44_Session2_d02_b01_45
1,-4.304718018,vp1_44_Session2_d02_b01_45
2,-4.304718018,vp1_44_Session2_d02_b01_45
0,21.826507568359375,vp1_45_Session2_d02_b01_46
1,21.826507568359375,vp1_45_Session2_d02_b01_46
2,21.826507568359375,vp1_45_Session2_d02_b01_46
0,12.11175537109375,vp1_46_Session2_d02_b01_47
1,12.11175537109375,vp1_46_Session2_d02_b01_47
2,12.11175537109375,vp1_46_Session2_d02_b01_47
0,15.62371826171875,vp1_47_Session2_d02_b01_48
1,15.62371826171875,vp1_47_Session2_d02_b01_48
2,15.62371826171875,vp1_47_Session2_d02_b01_48
0,4.134307861328125,vp1_48_Session2_d02_b02_1
1,4.134307861328125,vp1_48_Session2_d02_b02_1
2,4.134307861328125,vp1_48_Session2_d02_b02_1
0,35.911224365234375,vp1_49_Session2_d02_b02_2
1,35.911224365234375,vp1_49_Session2_d02_b02_2
2,35.911224365234375,vp1_49_Session2_d02_b02_2
0,0.406066895,vp1_50_Session2_d02_b02_3
1,0.406066895,vp1_50_Session2_d02_b02_3
2,0.406066895,vp1_50_Session2_d02_b02_3
0,-5.400848389,vp1_52_Session2_d02_b02_5
1,-5.400848389,vp1_52_Session2_d02_b02_5
2,-5.400848389,vp1_52_Session2_d02_b02_5
0,21.21136474609375,vp1_53_Session2_d02_b02_6
1,21.21136474609375,vp1_53_Session2_d02_b02_6
2,21.21136474609375,vp1_53_Session2_d02_b02_6
0,12.13549805,vp1_54_Session2_d02_b02_7
1,12.13549805,vp1_54_Session2_d02_b02_7
2,12.13549805,vp1_54_Session2_d02_b02_7
0,-39.51083374,vp1_55_Session2_d02_b02_8
1,-39.51083374,vp1_55_Session2_d02_b02_8
2,-39.51083374,vp1_55_Session2_d02_b02_8
0,-7.65802002,vp1_56_Session2_d02_b02_9
1,-7.65802002,vp1_56_Session2_d02_b02_9
2,-7.65802002,vp1_56_Session2_d02_b02_9
0,23.34527587890625,vp1_57_Session2_d02_b02_10
1,23.34527587890625,vp1_57_Session2_d02_b02_10
2,23.34527587890625,vp1_57_Session2_d02_b02_10
0,5.881927490234375,vp1_58_Session2_d02_b02_11
1,5.881927490234375,vp1_58_Session2_d02_b02_11
2,5.881927490234375,vp1_58_Session2_d02_b02_11
0,-1.661865234,vp1_59_Session2_d02_b02_12
1,-1.661865234,vp1_59_Session2_d02_b02_12
2,-1.661865234,vp1_59_Session2_d02_b02_12
0,18.15979004,vp1_60_Session2_d02_b02_13
1,18.15979004,vp1_60_Session2_d02_b02_13
2,18.15979004,vp1_60_Session2_d02_b02_13
0,3.166656494140625,vp1_61_Session2_d02_b02_14
1,3.166656494140625,vp1_61_Session2_d02_b02_14
2,3.166656494140625,vp1_61_Session2_d02_b02_14
0,14.708404541015625,vp1_63_Session2_d02_b02_16
1,14.708404541015625,vp1_63_Session2_d02_b02_16
2,14.708404541015625,vp1_63_Session2_d02_b02_16
0,6.378936767578125,vp1_64_Session2_d02_b02_17
1,6.378936767578125,vp1_64_Session2_d02_b02_17
2,6.378936767578125,vp1_64_Session2_d02_b02_17
0,-13.10974121,vp1_65_Session2_d02_b02_18
1,-13.10974121,vp1_65_Session2_d02_b02_18
2,-13.10974121,vp1_65_Session2_d02_b02_18
0,16.79022216796875,vp1_66_Session2_d02_b02_19
1,16.79022216796875,vp1_66_Session2_d02_b02_19
2,16.79022216796875,vp1_66_Session2_d02_b02_19
0,11.303314208984375,vp1_67_Session2_d02_b02_20
1,11.303314208984375,vp1_67_Session2_d02_b02_20
2,11.303314208984375,vp1_67_Session2_d02_b02_20
0,-3.329864502,vp1_68_Session2_d02_b02_21
1,-3.329864502,vp1_68_Session2_d02_b02_21
2,-3.329864502,vp1_68_Session2_d02_b02_21
0,16.980865478515625,vp1_69_Session2_d02_b02_22
1,16.980865478515625,vp1_69_Session2_d02_b02_22
2,16.980865478515625,vp1_69_Session2_d02_b02_22
0,-0.133331299,vp1_70_Session2_d02_b02_23
1,-0.133331299,vp1_70_Session2_d02_b02_23
2,-0.133331299,vp1_70_Session2_d02_b02_23
0,6.36505127,vp1_72_Session2_d02_b02_25
1,6.36505127,vp1_72_Session2_d02_b02_25
2,6.36505127,vp1_72_Session2_d02_b02_25
0,-3.441162109,vp1_73_Session2_d02_b02_26
1,-3.441162109,vp1_73_Session2_d02_b02_26
2,-3.441162109,vp1_73_Session2_d02_b02_26
0,6.526153564453125,vp1_74_Session2_d02_b02_27
1,6.526153564453125,vp1_74_Session2_d02_b02_27
2,6.526153564453125,vp1_74_Session2_d02_b02_27
0,15.317047119140625,vp1_75_Session2_d02_b02_28
1,15.317047119140625,vp1_75_Session2_d02_b02_28
2,15.317047119140625,vp1_75_Session2_d02_b02_28
0,15.40277099609375,vp1_76_Session2_d02_b02_29
1,15.40277099609375,vp1_76_Session2_d02_b02_29
2,15.40277099609375,vp1_76_Session2_d02_b02_29
0,16.21685791015625,vp1_77_Session2_d02_b02_30
1,16.21685791015625,vp1_77_Session2_d02_b02_30
2,16.21685791015625,vp1_77_Session2_d02_b02_30
0,10.961151123046875,vp1_78_Session2_d02_b02_31
1,10.961151123046875,vp1_78_Session2_d02_b02_31
2,10.961151123046875,vp1_78_Session2_d02_b02_31
0,4.433959961,vp1_79_Session2_d02_b02_32
1,4.433959961,vp1_79_Session2_d02_b02_32
2,4.433959961,vp1_79_Session2_d02_b02_32
0,-3.502593994,vp1_80_Session2_d02_b02_33
1,-3.502593994,vp1_80_Session2_d02_b02_33
2,-3.502593994,vp1_80_Session2_d02_b02_33
0,29.07507324,vp1_81_Session2_d02_b02_34
1,29.07507324,vp1_81_Session2_d02_b02_34
2,29.07507324,vp1_81_Session2_d02_b02_34
0,2.796173095703125,vp1_82_Session2_d02_b02_35
1,2.796173095703125,vp1_82_Session2_d02_b02_35
2,2.796173095703125,vp1_82_Session2_d02_b02_35
0,7.458465576171875,vp1_84_Session2_d02_b02_37
1,7.458465576171875,vp1_84_Session2_d02_b02_37
2,7.458465576171875,vp1_84_Session2_d02_b02_37
0,15.733123779296875,vp1_85_Session2_d02_b02_38
1,15.733123779296875,vp1_85_Session2_d02_b02_38
2,15.733123779296875,vp1_85_Session2_d02_b02_38
0,5.533447266,vp1_87_Session2_d02_b02_40
1,5.533447266,vp1_87_Session2_d02_b02_40
2,5.533447266,vp1_87_Session2_d02_b02_40
0,-0.364959717,vp1_88_Session2_d02_b02_41
1,-0.364959717,vp1_88_Session2_d02_b02_41
2,-0.364959717,vp1_88_Session2_d02_b02_41
0,-9.771606445,vp1_89_Session2_d02_b02_42
1,-9.771606445,vp1_89_Session2_d02_b02_42
2,-9.771606445,vp1_89_Session2_d02_b02_42
0,21.82379150390625,vp1_90_Session2_d02_b02_43
1,21.82379150390625,vp1_90_Session2_d02_b02_43
2,21.82379150390625,vp1_90_Session2_d02_b02_43
0,-2.56362915,vp1_91_Session2_d02_b02_44
1,-2.56362915,vp1_91_Session2_d02_b02_44
2,-2.56362915,vp1_91_Session2_d02_b02_44
0,7.407470703,vp1_92_Session2_d02_b02_45
1,7.407470703,vp1_92_Session2_d02_b02_45
2,7.407470703,vp1_92_Session2_d02_b02_45
0,11.748260498046875,vp1_93_Session2_d02_b02_46
1,11.748260498046875,vp1_93_Session2_d02_b02_46
2,11.748260498046875,vp1_93_Session2_d02_b02_46
0,13.07781982421875,vp1_94_Session2_d02_b02_47
1,13.07781982421875,vp1_94_Session2_d02_b02_47
2,13.07781982421875,vp1_94_Session2_d02_b02_47
0,4.559997559,vp1_95_Session2_d02_b02_48
1,4.559997559,vp1_95_Session2_d02_b02_48
2,4.559997559,vp1_95_Session2_d02_b02_48
0,31.843109130859375,vp1_96_Session2_d02_b03_1
1,31.843109130859375,vp1_96_Session2_d02_b03_1
2,31.843109130859375,vp1_96_Session2_d02_b03_1
0,7.550231934,vp1_97_Session2_d02_b03_2
1,7.550231934,vp1_97_Session2_d02_b03_2
2,7.550231934,vp1_97_Session2_d02_b03_2
0,6.892211914,vp1_98_Session2_d02_b03_3
1,6.892211914,vp1_98_Session2_d02_b03_3
2,6.892211914,vp1_98_Session2_d02_b03_3
0,-2.543457031,vp1_99_Session2_d02_b03_4
1,-2.543457031,vp1_99_Session2_d02_b03_4
2,-2.543457031,vp1_99_Session2_d02_b03_4
0,7.125885009765625,vp1_100_Session2_d02_b03_5
1,7.125885009765625,vp1_100_Session2_d02_b03_5
2,7.125885009765625,vp1_100_Session2_d02_b03_5
0,21.138946533203125,vp1_102_Session2_d02_b03_7
1,21.138946533203125,vp1_102_Session2_d02_b03_7
2,21.138946533203125,vp1_102_Session2_d02_b03_7
0,-7.910614014,vp1_103_Session2_d02_b03_8
1,-7.910614014,vp1_103_Session2_d02_b03_8
2,-7.910614014,vp1_103_Session2_d02_b03_8
0,12.24511719,vp1_105_Session2_d02_b03_10
1,12.24511719,vp1_105_Session2_d02_b03_10
2,12.24511719,vp1_105_Session2_d02_b03_10
0,-1.869781494,vp1_106_Session2_d02_b03_11
1,-1.869781494,vp1_106_Session2_d02_b03_11
2,-1.869781494,vp1_106_Session2_d02_b03_11
0,3.384429931640625,vp1_107_Session2_d02_b03_12
1,3.384429931640625,vp1_107_Session2_d02_b03_12
2,3.384429931640625,vp1_107_Session2_d02_b03_12
0,14.42797852,vp1_108_Session2_d02_b03_13
1,14.42797852,vp1_108_Session2_d02_b03_13
2,14.42797852,vp1_108_Session2_d02_b03_13
0,4.627258301,vp1_109_Session2_d02_b03_14
1,4.627258301,vp1_109_Session2_d02_b03_14
2,4.627258301,vp1_109_Session2_d02_b03_14
0,9.276824951171875,vp1_110_Session2_d02_b03_15
1,9.276824951171875,vp1_110_Session2_d02_b03_15
2,9.276824951171875,vp1_110_Session2_d02_b03_15
0,8.827514648,vp1_111_Session2_d02_b03_16
1,8.827514648,vp1_111_Session2_d02_b03_16
2,8.827514648,vp1_111_Session2_d02_b03_16
0,16.444366455078125,vp1_112_Session2_d02_b03_17
1,16.444366455078125,vp1_112_Session2_d02_b03_17
2,16.444366455078125,vp1_112_Session2_d02_b03_17
0,17.886505126953125,vp1_114_Session2_d02_b03_19
1,17.886505126953125,vp1_114_Session2_d02_b03_19
2,17.886505126953125,vp1_114_Session2_d02_b03_19
0,1.701812744140625,vp1_115_Session2_d02_b03_20
1,1.701812744140625,vp1_115_Session2_d02_b03_20
2,1.701812744140625,vp1_115_Session2_d02_b03_20
0,6.182769775390625,vp1_116_Session2_d02_b03_21
1,6.182769775390625,vp1_116_Session2_d02_b03_21
2,6.182769775390625,vp1_116_Session2_d02_b03_21
0,15.733062744140625,vp1_117_Session2_d02_b03_22
1,15.733062744140625,vp1_117_Session2_d02_b03_22
2,15.733062744140625,vp1_117_Session2_d02_b03_22
0,-4.564819336,vp1_118_Session2_d02_b03_23
1,-4.564819336,vp1_118_Session2_d02_b03_23
2,-4.564819336,vp1_118_Session2_d02_b03_23
0,14.850433349609375,vp1_120_Session2_d02_b03_25
1,14.850433349609375,vp1_120_Session2_d02_b03_25
2,14.850433349609375,vp1_120_Session2_d02_b03_25
0,24.895172119140625,vp1_121_Session2_d02_b03_26
1,24.895172119140625,vp1_121_Session2_d02_b03_26
2,24.895172119140625,vp1_121_Session2_d02_b03_26
0,13.302337646484375,vp1_122_Session2_d02_b03_27
1,13.302337646484375,vp1_122_Session2_d02_b03_27
2,13.302337646484375,vp1_122_Session2_d02_b03_27
0,-1.506317139,vp1_123_Session2_d02_b03_28
1,-1.506317139,vp1_123_Session2_d02_b03_28
2,-1.506317139,vp1_123_Session2_d02_b03_28
0,1.594055176,vp1_124_Session2_d02_b03_29
1,1.594055176,vp1_124_Session2_d02_b03_29
2,1.594055176,vp1_124_Session2_d02_b03_29
0,15.700408935546875,vp1_126_Session2_d02_b03_31
1,15.700408935546875,vp1_126_Session2_d02_b03_31
2,15.700408935546875,vp1_126_Session2_d02_b03_31
0,3.460266113,vp1_127_Session2_d02_b03_32
1,3.460266113,vp1_127_Session2_d02_b03_32
2,3.460266113,vp1_127_Session2_d02_b03_32
0,10.84924316,vp1_129_Session2_d02_b03_34
1,10.84924316,vp1_129_Session2_d02_b03_34
2,10.84924316,vp1_129_Session2_d02_b03_34
0,-3.077026367,vp1_130_Session2_d02_b03_35
1,-3.077026367,vp1_130_Session2_d02_b03_35
2,-3.077026367,vp1_130_Session2_d02_b03_35
0,1.064422607421875,vp1_131_Session2_d02_b03_36
1,1.064422607421875,vp1_131_Session2_d02_b03_36
2,1.064422607421875,vp1_131_Session2_d02_b03_36
0,12.21679688,vp1_132_Session2_d02_b03_37
1,12.21679688,vp1_132_Session2_d02_b03_37
2,12.21679688,vp1_132_Session2_d02_b03_37
0,38.862945556640625,vp1_133_Session2_d02_b03_38
1,38.862945556640625,vp1_133_Session2_d02_b03_38
2,38.862945556640625,vp1_133_Session2_d02_b03_38
0,-4.755371094,vp1_134_Session2_d02_b03_39
1,-4.755371094,vp1_134_Session2_d02_b03_39
2,-4.755371094,vp1_134_Session2_d02_b03_39
0,7.176910400390625,vp1_135_Session2_d02_b03_40
1,7.176910400390625,vp1_135_Session2_d02_b03_40
2,7.176910400390625,vp1_135_Session2_d02_b03_40
0,-1.729644775,vp1_136_Session2_d02_b03_41
1,-1.729644775,vp1_136_Session2_d02_b03_41
2,-1.729644775,vp1_136_Session2_d02_b03_41
0,3.155456543,vp1_137_Session2_d02_b03_42
1,3.155456543,vp1_137_Session2_d02_b03_42
2,3.155456543,vp1_137_Session2_d02_b03_42
0,3.167602539,vp1_138_Session2_d02_b03_43
1,3.167602539,vp1_138_Session2_d02_b03_43
2,3.167602539,vp1_138_Session2_d02_b03_43
0,2.334747314453125,vp1_139_Session2_d02_b03_44
1,2.334747314453125,vp1_139_Session2_d02_b03_44
2,2.334747314453125,vp1_139_Session2_d02_b03_44
0,-2.811431885,vp1_140_Session2_d02_b03_45
1,-2.811431885,vp1_140_Session2_d02_b03_45
2,-2.811431885,vp1_140_Session2_d02_b03_45
0,-3.628234863,vp1_141_Session2_d02_b03_46
1,-3.628234863,vp1_141_Session2_d02_b03_46
2,-3.628234863,vp1_141_Session2_d02_b03_46
0,0.1534729,vp1_142_Session2_d02_b03_47
1,0.1534729,vp1_142_Session2_d02_b03_47
2,0.1534729,vp1_142_Session2_d02_b03_47
0,-10.37109375,vp1_143_Session2_d02_b03_48
1,-10.37109375,vp1_143_Session2_d02_b03_48
2,-10.37109375,vp1_143_Session2_d02_b03_48
0,10.74810791015625,vp1_144_Session2_d02_b04_1
1,10.74810791015625,vp1_144_Session2_d02_b04_1
2,10.74810791015625,vp1_144_Session2_d02_b04_1
0,4.793548583984375,vp1_145_Session2_d02_b04_2
1,4.793548583984375,vp1_145_Session2_d02_b04_2
2,4.793548583984375,vp1_145_Session2_d02_b04_2
0,-5.805175781,vp1_146_Session2_d02_b04_3
1,-5.805175781,vp1_146_Session2_d02_b04_3
2,-5.805175781,vp1_146_Session2_d02_b04_3
0,3.409118652,vp1_147_Session2_d02_b04_4
1,3.409118652,vp1_147_Session2_d02_b04_4
2,3.409118652,vp1_147_Session2_d02_b04_4
0,-5.313140869,vp1_148_Session2_d02_b04_5
1,-5.313140869,vp1_148_Session2_d02_b04_5
2,-5.313140869,vp1_148_Session2_d02_b04_5
0,5.78137207,vp1_150_Session2_d02_b04_7
1,5.78137207,vp1_150_Session2_d02_b04_7
2,5.78137207,vp1_150_Session2_d02_b04_7
0,-0.71585083,vp1_151_Session2_d02_b04_8
1,-0.71585083,vp1_151_Session2_d02_b04_8
2,-0.71585083,vp1_151_Session2_d02_b04_8
0,-6.334625244,vp1_152_Session2_d02_b04_9
1,-6.334625244,vp1_152_Session2_d02_b04_9
2,-6.334625244,vp1_152_Session2_d02_b04_9
0,11.98040771484375,vp1_153_Session2_d02_b04_10
1,11.98040771484375,vp1_153_Session2_d02_b04_10
2,11.98040771484375,vp1_153_Session2_d02_b04_10
0,6.160644531,vp1_154_Session2_d02_b04_11
1,6.160644531,vp1_154_Session2_d02_b04_11
2,6.160644531,vp1_154_Session2_d02_b04_11
0,11.17303466796875,vp1_156_Session2_d02_b04_13
1,11.17303466796875,vp1_156_Session2_d02_b04_13
2,11.17303466796875,vp1_156_Session2_d02_b04_13
0,-4.834991455,vp1_157_Session2_d02_b04_14
1,-4.834991455,vp1_157_Session2_d02_b04_14
2,-4.834991455,vp1_157_Session2_d02_b04_14
0,12.50817871,vp1_158_Session2_d02_b04_15
1,12.50817871,vp1_158_Session2_d02_b04_15
2,12.50817871,vp1_158_Session2_d02_b04_15
0,21.766387939453125,vp1_159_Session2_d02_b04_16
1,21.766387939453125,vp1_159_Session2_d02_b04_16
2,21.766387939453125,vp1_159_Session2_d02_b04_16
0,-13.50531006,vp1_160_Session2_d02_b04_17
1,-13.50531006,vp1_160_Session2_d02_b04_17
2,-13.50531006,vp1_160_Session2_d02_b04_17
0,4.303009033203125,vp1_162_Session2_d02_b04_19
1,4.303009033203125,vp1_162_Session2_d02_b04_19
2,4.303009033203125,vp1_162_Session2_d02_b04_19
0,4.519317626953125,vp1_163_Session2_d02_b04_20
1,4.519317626953125,vp1_163_Session2_d02_b04_20
2,4.519317626953125,vp1_163_Session2_d02_b04_20
0,7.231536865234375,vp1_164_Session2_d02_b04_21
1,7.231536865234375,vp1_164_Session2_d02_b04_21
2,7.231536865234375,vp1_164_Session2_d02_b04_21
0,5.512054443359375,vp1_165_Session2_d02_b04_22
1,5.512054443359375,vp1_165_Session2_d02_b04_22
2,5.512054443359375,vp1_165_Session2_d02_b04_22
0,6.381408691,vp1_166_Session2_d02_b04_23
1,6.381408691,vp1_166_Session2_d02_b04_23
2,6.381408691,vp1_166_Session2_d02_b04_23
0,5.355926513671875,vp1_168_Session2_d02_b04_25
1,5.355926513671875,vp1_168_Session2_d02_b04_25
2,5.355926513671875,vp1_168_Session2_d02_b04_25
0,5.493011474609375,vp1_169_Session2_d02_b04_26
1,5.493011474609375,vp1_169_Session2_d02_b04_26
2,5.493011474609375,vp1_169_Session2_d02_b04_26
0,0.733306885,vp1_171_Session2_d02_b04_28
1,0.733306885,vp1_171_Session2_d02_b04_28
2,0.733306885,vp1_171_Session2_d02_b04_28
0,-0.09463501,vp1_172_Session2_d02_b04_29
1,-0.09463501,vp1_172_Session2_d02_b04_29
2,-0.09463501,vp1_172_Session2_d02_b04_29
0,9.669006348,vp1_174_Session2_d02_b04_31
1,9.669006348,vp1_174_Session2_d02_b04_31
2,9.669006348,vp1_174_Session2_d02_b04_31
0,-8.212310791,vp1_175_Session2_d02_b04_32
1,-8.212310791,vp1_175_Session2_d02_b04_32
2,-8.212310791,vp1_175_Session2_d02_b04_32
0,5.520202637,vp1_177_Session2_d02_b04_34
1,5.520202637,vp1_177_Session2_d02_b04_34
2,5.520202637,vp1_177_Session2_d02_b04_34
0,0.506561279,vp1_178_Session2_d02_b04_35
1,0.506561279,vp1_178_Session2_d02_b04_35
2,0.506561279,vp1_178_Session2_d02_b04_35
0,-1.889831543,vp1_179_Session2_d02_b04_36
1,-1.889831543,vp1_179_Session2_d02_b04_36
2,-1.889831543,vp1_179_Session2_d02_b04_36
0,0.936920166,vp1_180_Session2_d02_b04_37
1,0.936920166,vp1_180_Session2_d02_b04_37
2,0.936920166,vp1_180_Session2_d02_b04_37
0,1.604278564453125,vp1_181_Session2_d02_b04_38
1,1.604278564453125,vp1_181_Session2_d02_b04_38
2,1.604278564453125,vp1_181_Session2_d02_b04_38
0,-13.81494141,vp1_182_Session2_d02_b04_39
1,-13.81494141,vp1_182_Session2_d02_b04_39
2,-13.81494141,vp1_182_Session2_d02_b04_39
0,4.235382080078125,vp1_183_Session2_d02_b04_40
1,4.235382080078125,vp1_183_Session2_d02_b04_40
2,4.235382080078125,vp1_183_Session2_d02_b04_40
0,11.07537841796875,vp1_184_Session2_d02_b04_41
1,11.07537841796875,vp1_184_Session2_d02_b04_41
2,11.07537841796875,vp1_184_Session2_d02_b04_41
0,24.389495849609375,vp1_185_Session2_d02_b04_42
1,24.389495849609375,vp1_185_Session2_d02_b04_42
2,24.389495849609375,vp1_185_Session2_d02_b04_42
0,0.081726074,vp1_186_Session2_d02_b04_43
1,0.081726074,vp1_186_Session2_d02_b04_43
2,0.081726074,vp1_186_Session2_d02_b04_43
0,7.53326416,vp1_187_Session2_d02_b04_44
1,7.53326416,vp1_187_Session2_d02_b04_44
2,7.53326416,vp1_187_Session2_d02_b04_44
0,4.186737060546875,vp1_189_Session2_d02_b04_46
1,4.186737060546875,vp1_189_Session2_d02_b04_46
2,4.186737060546875,vp1_189_Session2_d02_b04_46
0,8.249237060546875,vp1_190_Session2_d02_b04_47
1,8.249237060546875,vp1_190_Session2_d02_b04_47
2,8.249237060546875,vp1_190_Session2_d02_b04_47
0,-15.60632324,vp1_191_Session2_d02_b04_48
1,-15.60632324,vp1_191_Session2_d02_b04_48
2,-15.60632324,vp1_191_Session2_d02_b04_48
0,-0.384155273,vp1_192_Session2_d02_b05_1
1,-0.384155273,vp1_192_Session2_d02_b05_1
2,-0.384155273,vp1_192_Session2_d02_b05_1
