,horizontal_difference,trial
0,14.15490723,vp16_23_Session1_d01_fam01_24
1,14.15490723,vp16_23_Session1_d01_fam01_24
2,14.15490723,vp16_23_Session1_d01_fam01_24
0,8.69732666,vp16_24_Session1_d01_fam01_25
1,8.69732666,vp16_24_Session1_d01_fam01_25
2,8.69732666,vp16_24_Session1_d01_fam01_25
0,14.175811767578125,vp16_25_Session1_d01_fam01_26
1,14.175811767578125,vp16_25_Session1_d01_fam01_26
2,14.175811767578125,vp16_25_Session1_d01_fam01_26
0,15.806182861328125,vp16_26_Session1_d01_fam01_27
1,15.806182861328125,vp16_26_Session1_d01_fam01_27
2,15.806182861328125,vp16_26_Session1_d01_fam01_27
0,25.95965576171875,vp16_27_Session1_d01_fam01_28
1,25.95965576171875,vp16_27_Session1_d01_fam01_28
2,25.95965576171875,vp16_27_Session1_d01_fam01_28
0,12.66290283203125,vp16_28_Session1_d01_fam01_29
1,12.66290283203125,vp16_28_Session1_d01_fam01_29
2,12.66290283203125,vp16_28_Session1_d01_fam01_29
0,8.595428466796875,vp16_30_Session1_d01_fam01_31
1,8.595428466796875,vp16_30_Session1_d01_fam01_31
2,8.595428466796875,vp16_30_Session1_d01_fam01_31
0,9.344512939453125,vp16_31_Session1_d01_fam01_32
1,9.344512939453125,vp16_31_Session1_d01_fam01_32
2,9.344512939453125,vp16_31_Session1_d01_fam01_32
0,13.519439697265625,vp16_32_Session1_d01_fam01_33
1,13.519439697265625,vp16_32_Session1_d01_fam01_33
2,13.519439697265625,vp16_32_Session1_d01_fam01_33
0,2.764282227,vp16_33_Session1_d01_fam01_34
1,2.764282227,vp16_33_Session1_d01_fam01_34
2,2.764282227,vp16_33_Session1_d01_fam01_34
0,2.297393798828125,vp16_34_Session1_d01_fam01_35
1,2.297393798828125,vp16_34_Session1_d01_fam01_35
2,2.297393798828125,vp16_34_Session1_d01_fam01_35
0,9.918548583984375,vp16_35_Session1_d01_fam01_36
1,9.918548583984375,vp16_35_Session1_d01_fam01_36
2,9.918548583984375,vp16_35_Session1_d01_fam01_36
0,7.543518066,vp16_36_Session1_d01_fam01_37
1,7.543518066,vp16_36_Session1_d01_fam01_37
2,7.543518066,vp16_36_Session1_d01_fam01_37
0,11.19793701171875,vp16_37_Session1_d01_fam01_38
1,11.19793701171875,vp16_37_Session1_d01_fam01_38
2,11.19793701171875,vp16_37_Session1_d01_fam01_38
0,9.100982666015625,vp16_38_Session1_d01_fam01_39
1,9.100982666015625,vp16_38_Session1_d01_fam01_39
2,9.100982666015625,vp16_38_Session1_d01_fam01_39
0,20.71166992,vp16_39_Session1_d01_fam01_40
1,20.71166992,vp16_39_Session1_d01_fam01_40
2,20.71166992,vp16_39_Session1_d01_fam01_40
0,6.649444580078125,vp16_40_Session1_d01_fam01_41
1,6.649444580078125,vp16_40_Session1_d01_fam01_41
2,6.649444580078125,vp16_40_Session1_d01_fam01_41
0,-2.927062988,vp16_41_Session1_d01_fam01_42
1,-2.927062988,vp16_41_Session1_d01_fam01_42
2,-2.927062988,vp16_41_Session1_d01_fam01_42
0,2.788146973,vp16_42_Session1_d01_fam01_43
1,2.788146973,vp16_42_Session1_d01_fam01_43
2,2.788146973,vp16_42_Session1_d01_fam01_43
0,11.27130126953125,vp16_43_Session1_d01_fam01_44
1,11.27130126953125,vp16_43_Session1_d01_fam01_44
2,11.27130126953125,vp16_43_Session1_d01_fam01_44
0,1.940704345703125,vp16_44_Session1_d01_fam01_45
1,1.940704345703125,vp16_44_Session1_d01_fam01_45
2,1.940704345703125,vp16_44_Session1_d01_fam01_45
0,10.43261719,vp16_45_Session1_d01_fam01_46
1,10.43261719,vp16_45_Session1_d01_fam01_46
2,10.43261719,vp16_45_Session1_d01_fam01_46
0,11.218902587890625,vp16_46_Session1_d01_fam01_47
1,11.218902587890625,vp16_46_Session1_d01_fam01_47
2,11.218902587890625,vp16_46_Session1_d01_fam01_47
0,18.5489502,vp16_47_Session1_d01_fam01_48
1,18.5489502,vp16_47_Session1_d01_fam01_48
2,18.5489502,vp16_47_Session1_d01_fam01_48
0,28.71331787109375,vp16_48_Session1_d01_fam02_1
1,28.71331787109375,vp16_48_Session1_d01_fam02_1
2,28.71331787109375,vp16_48_Session1_d01_fam02_1
0,11.357330322265625,vp16_49_Session1_d01_fam02_2
1,11.357330322265625,vp16_49_Session1_d01_fam02_2
2,11.357330322265625,vp16_49_Session1_d01_fam02_2
0,11.10546875,vp16_51_Session1_d01_fam02_4
1,11.10546875,vp16_51_Session1_d01_fam02_4
2,11.10546875,vp16_51_Session1_d01_fam02_4
0,7.514801025390625,vp16_52_Session1_d01_fam02_5
1,7.514801025390625,vp16_52_Session1_d01_fam02_5
2,7.514801025390625,vp16_52_Session1_d01_fam02_5
0,32.86322021484375,vp16_53_Session1_d01_fam02_6
1,32.86322021484375,vp16_53_Session1_d01_fam02_6
2,32.86322021484375,vp16_53_Session1_d01_fam02_6
0,15.45220947265625,vp16_54_Session1_d01_fam02_7
1,15.45220947265625,vp16_54_Session1_d01_fam02_7
2,15.45220947265625,vp16_54_Session1_d01_fam02_7
0,16.53027344,vp16_55_Session1_d01_fam02_8
1,16.53027344,vp16_55_Session1_d01_fam02_8
2,16.53027344,vp16_55_Session1_d01_fam02_8
0,20.063323974609375,vp16_56_Session1_d01_fam02_9
1,20.063323974609375,vp16_56_Session1_d01_fam02_9
2,20.063323974609375,vp16_56_Session1_d01_fam02_9
3,10.953948974609375,vp16_56_Session1_d01_fam02_9
4,10.953948974609375,vp16_56_Session1_d01_fam02_9
5,10.953948974609375,vp16_56_Session1_d01_fam02_9
0,3.573577880859375,vp16_58_Session1_d01_fam02_11
1,3.573577880859375,vp16_58_Session1_d01_fam02_11
2,3.573577880859375,vp16_58_Session1_d01_fam02_11
0,5.724212646484375,vp16_60_Session1_d01_fam02_13
1,5.724212646484375,vp16_60_Session1_d01_fam02_13
2,5.724212646484375,vp16_60_Session1_d01_fam02_13
0,8.408538818359375,vp16_61_Session1_d01_fam02_14
1,8.408538818359375,vp16_61_Session1_d01_fam02_14
2,8.408538818359375,vp16_61_Session1_d01_fam02_14
0,20.708099365234375,vp16_62_Session1_d01_fam02_15
1,20.708099365234375,vp16_62_Session1_d01_fam02_15
2,20.708099365234375,vp16_62_Session1_d01_fam02_15
0,15.62957763671875,vp16_63_Session1_d01_fam02_16
1,15.62957763671875,vp16_63_Session1_d01_fam02_16
2,15.62957763671875,vp16_63_Session1_d01_fam02_16
0,15.3079834,vp16_64_Session1_d01_fam02_17
1,15.3079834,vp16_64_Session1_d01_fam02_17
2,15.3079834,vp16_64_Session1_d01_fam02_17
0,14.74371337890625,vp16_65_Session1_d01_fam02_18
1,14.74371337890625,vp16_65_Session1_d01_fam02_18
2,14.74371337890625,vp16_65_Session1_d01_fam02_18
0,16.23431396484375,vp16_66_Session1_d01_fam02_19
1,16.23431396484375,vp16_66_Session1_d01_fam02_19
2,16.23431396484375,vp16_66_Session1_d01_fam02_19
0,4.543823242,vp16_67_Session1_d01_fam02_20
1,4.543823242,vp16_67_Session1_d01_fam02_20
2,4.543823242,vp16_67_Session1_d01_fam02_20
0,8.895751953,vp16_68_Session1_d01_fam02_21
1,8.895751953,vp16_68_Session1_d01_fam02_21
2,8.895751953,vp16_68_Session1_d01_fam02_21
0,15.903778076171875,vp16_69_Session1_d01_fam02_22
1,15.903778076171875,vp16_69_Session1_d01_fam02_22
2,15.903778076171875,vp16_69_Session1_d01_fam02_22
0,10.022796630859375,vp16_70_Session1_d01_fam02_23
1,10.022796630859375,vp16_70_Session1_d01_fam02_23
2,10.022796630859375,vp16_70_Session1_d01_fam02_23
0,18.690032958984375,vp16_71_Session1_d01_fam02_24
1,18.690032958984375,vp16_71_Session1_d01_fam02_24
2,18.690032958984375,vp16_71_Session1_d01_fam02_24
0,-1.859649658,vp16_72_Session1_d01_fam02_25
1,-1.859649658,vp16_72_Session1_d01_fam02_25
2,-1.859649658,vp16_72_Session1_d01_fam02_25
0,10.762359619140625,vp16_73_Session1_d01_fam02_26
1,10.762359619140625,vp16_73_Session1_d01_fam02_26
2,10.762359619140625,vp16_73_Session1_d01_fam02_26
3,3.836181641,vp16_73_Session1_d01_fam02_26
4,3.836181641,vp16_73_Session1_d01_fam02_26
5,3.836181641,vp16_73_Session1_d01_fam02_26
0,11.50665283203125,vp16_74_Session1_d01_fam02_27
1,11.50665283203125,vp16_74_Session1_d01_fam02_27
2,11.50665283203125,vp16_74_Session1_d01_fam02_27
0,22.92565918,vp16_75_Session1_d01_fam02_28
1,22.92565918,vp16_75_Session1_d01_fam02_28
2,22.92565918,vp16_75_Session1_d01_fam02_28
3,10.55285645,vp16_75_Session1_d01_fam02_28
4,10.55285645,vp16_75_Session1_d01_fam02_28
5,10.55285645,vp16_75_Session1_d01_fam02_28
0,8.316894531,vp16_76_Session1_d01_fam02_29
1,8.316894531,vp16_76_Session1_d01_fam02_29
2,8.316894531,vp16_76_Session1_d01_fam02_29
0,10.08361816,vp16_77_Session1_d01_fam02_30
1,10.08361816,vp16_77_Session1_d01_fam02_30
2,10.08361816,vp16_77_Session1_d01_fam02_30
0,5.903930664,vp16_78_Session1_d01_fam02_31
1,5.903930664,vp16_78_Session1_d01_fam02_31
2,5.903930664,vp16_78_Session1_d01_fam02_31
0,9.927825927734375,vp16_79_Session1_d01_fam02_32
1,9.927825927734375,vp16_79_Session1_d01_fam02_32
2,9.927825927734375,vp16_79_Session1_d01_fam02_32
0,9.403442383,vp16_80_Session1_d01_fam02_33
1,9.403442383,vp16_80_Session1_d01_fam02_33
2,9.403442383,vp16_80_Session1_d01_fam02_33
0,16.56866455078125,vp16_81_Session1_d01_fam02_34
1,16.56866455078125,vp16_81_Session1_d01_fam02_34
2,16.56866455078125,vp16_81_Session1_d01_fam02_34
3,5.901367188,vp16_81_Session1_d01_fam02_34
4,5.901367188,vp16_81_Session1_d01_fam02_34
5,5.901367188,vp16_81_Session1_d01_fam02_34
0,6.699035645,vp16_82_Session1_d01_fam02_35
1,6.699035645,vp16_82_Session1_d01_fam02_35
2,6.699035645,vp16_82_Session1_d01_fam02_35
0,10.393096923828125,vp16_83_Session1_d01_fam02_36
1,10.393096923828125,vp16_83_Session1_d01_fam02_36
2,10.393096923828125,vp16_83_Session1_d01_fam02_36
0,14.549224853515625,vp16_84_Session1_d01_fam02_37
1,14.549224853515625,vp16_84_Session1_d01_fam02_37
2,14.549224853515625,vp16_84_Session1_d01_fam02_37
0,15.75537109,vp16_85_Session1_d01_fam02_38
1,15.75537109,vp16_85_Session1_d01_fam02_38
2,15.75537109,vp16_85_Session1_d01_fam02_38
0,15.669708251953125,vp16_86_Session1_d01_fam02_39
1,15.669708251953125,vp16_86_Session1_d01_fam02_39
2,15.669708251953125,vp16_86_Session1_d01_fam02_39
0,-0.081115723,vp16_87_Session1_d01_fam02_40
1,-0.081115723,vp16_87_Session1_d01_fam02_40
2,-0.081115723,vp16_87_Session1_d01_fam02_40
0,-0.207336426,vp16_88_Session1_d01_fam02_41
1,-0.207336426,vp16_88_Session1_d01_fam02_41
2,-0.207336426,vp16_88_Session1_d01_fam02_41
0,7.103149414,vp16_90_Session1_d01_fam02_43
1,7.103149414,vp16_90_Session1_d01_fam02_43
2,7.103149414,vp16_90_Session1_d01_fam02_43
0,34.54412841796875,vp16_91_Session1_d01_fam02_44
1,34.54412841796875,vp16_91_Session1_d01_fam02_44
2,34.54412841796875,vp16_91_Session1_d01_fam02_44
3,3.811340332,vp16_91_Session1_d01_fam02_44
4,3.811340332,vp16_91_Session1_d01_fam02_44
5,3.811340332,vp16_91_Session1_d01_fam02_44
0,1.998260498046875,vp16_92_Session1_d01_fam02_45
1,1.998260498046875,vp16_92_Session1_d01_fam02_45
2,1.998260498046875,vp16_92_Session1_d01_fam02_45
0,18.216339111328125,vp16_93_Session1_d01_fam02_46
1,18.216339111328125,vp16_93_Session1_d01_fam02_46
2,18.216339111328125,vp16_93_Session1_d01_fam02_46
3,1.873352051,vp16_93_Session1_d01_fam02_46
4,1.873352051,vp16_93_Session1_d01_fam02_46
5,1.873352051,vp16_93_Session1_d01_fam02_46
0,7.431518555,vp16_94_Session1_d01_fam02_47
1,7.431518555,vp16_94_Session1_d01_fam02_47
2,7.431518555,vp16_94_Session1_d01_fam02_47
0,17.533721923828125,vp16_95_Session1_d01_fam02_48
1,17.533721923828125,vp16_95_Session1_d01_fam02_48
2,17.533721923828125,vp16_95_Session1_d01_fam02_48
3,9.957580566,vp16_95_Session1_d01_fam02_48
4,9.957580566,vp16_95_Session1_d01_fam02_48
5,9.957580566,vp16_95_Session1_d01_fam02_48
6,2.687194824,vp16_95_Session1_d01_fam02_48
7,2.687194824,vp16_95_Session1_d01_fam02_48
8,2.687194824,vp16_95_Session1_d01_fam02_48
0,16.324920654296875,vp16_96_Session1_d01_b01_1
1,16.324920654296875,vp16_96_Session1_d01_b01_1
2,16.324920654296875,vp16_96_Session1_d01_b01_1
0,27.16241455078125,vp16_97_Session1_d01_b01_2
1,27.16241455078125,vp16_97_Session1_d01_b01_2
2,27.16241455078125,vp16_97_Session1_d01_b01_2
3,-35.05389404,vp16_97_Session1_d01_b01_2
4,-35.05389404,vp16_97_Session1_d01_b01_2
5,-35.05389404,vp16_97_Session1_d01_b01_2
0,-26.64727783,vp16_100_Session1_d01_b01_5
1,-26.64727783,vp16_100_Session1_d01_b01_5
2,-26.64727783,vp16_100_Session1_d01_b01_5
0,-20.18252563,vp16_101_Session1_d01_b01_6
1,-20.18252563,vp16_101_Session1_d01_b01_6
2,-20.18252563,vp16_101_Session1_d01_b01_6
3,-37.67321777,vp16_101_Session1_d01_b01_6
4,-37.67321777,vp16_101_Session1_d01_b01_6
5,-37.67321777,vp16_101_Session1_d01_b01_6
0,-20.75283813,vp16_103_Session1_d01_b01_8
1,-20.75283813,vp16_103_Session1_d01_b01_8
2,-20.75283813,vp16_103_Session1_d01_b01_8
0,-2.525085449,vp16_104_Session1_d01_b01_9
1,-2.525085449,vp16_104_Session1_d01_b01_9
2,-2.525085449,vp16_104_Session1_d01_b01_9
0,-19.74578857,vp16_106_Session1_d01_b01_11
1,-19.74578857,vp16_106_Session1_d01_b01_11
2,-19.74578857,vp16_106_Session1_d01_b01_11
0,-16.43701172,vp16_107_Session1_d01_b01_12
1,-16.43701172,vp16_107_Session1_d01_b01_12
2,-16.43701172,vp16_107_Session1_d01_b01_12
0,-7.677032471,vp16_109_Session1_d01_b01_14
1,-7.677032471,vp16_109_Session1_d01_b01_14
2,-7.677032471,vp16_109_Session1_d01_b01_14
0,-27.72747803,vp16_110_Session1_d01_b01_15
1,-27.72747803,vp16_110_Session1_d01_b01_15
2,-27.72747803,vp16_110_Session1_d01_b01_15
0,-6.476898193,vp16_111_Session1_d01_b01_16
1,-6.476898193,vp16_111_Session1_d01_b01_16
2,-6.476898193,vp16_111_Session1_d01_b01_16
0,-4.212432861,vp16_112_Session1_d01_b01_17
1,-4.212432861,vp16_112_Session1_d01_b01_17
2,-4.212432861,vp16_112_Session1_d01_b01_17
0,-37.74755859,vp16_113_Session1_d01_b01_18
1,-37.74755859,vp16_113_Session1_d01_b01_18
2,-37.74755859,vp16_113_Session1_d01_b01_18
0,2.362823486328125,vp16_114_Session1_d01_b01_19
1,2.362823486328125,vp16_114_Session1_d01_b01_19
2,2.362823486328125,vp16_114_Session1_d01_b01_19
0,-10.88830566,vp16_115_Session1_d01_b01_20
1,-10.88830566,vp16_115_Session1_d01_b01_20
2,-10.88830566,vp16_115_Session1_d01_b01_20
0,-30.59594727,vp16_116_Session1_d01_b01_21
1,-30.59594727,vp16_116_Session1_d01_b01_21
2,-30.59594727,vp16_116_Session1_d01_b01_21
0,-0.136016846,vp16_117_Session1_d01_b01_22
1,-0.136016846,vp16_117_Session1_d01_b01_22
2,-0.136016846,vp16_117_Session1_d01_b01_22
0,-20.45126343,vp16_118_Session1_d01_b01_23
1,-20.45126343,vp16_118_Session1_d01_b01_23
2,-20.45126343,vp16_118_Session1_d01_b01_23
0,-23.03573608,vp16_119_Session1_d01_b01_24
1,-23.03573608,vp16_119_Session1_d01_b01_24
2,-23.03573608,vp16_119_Session1_d01_b01_24
0,1.794799805,vp16_120_Session1_d01_b01_25
1,1.794799805,vp16_120_Session1_d01_b01_25
2,1.794799805,vp16_120_Session1_d01_b01_25
0,-26.59378052,vp16_121_Session1_d01_b01_26
1,-26.59378052,vp16_121_Session1_d01_b01_26
2,-26.59378052,vp16_121_Session1_d01_b01_26
0,-26.49655151,vp16_122_Session1_d01_b01_27
1,-26.49655151,vp16_122_Session1_d01_b01_27
2,-26.49655151,vp16_122_Session1_d01_b01_27
0,5.700042724609375,vp16_123_Session1_d01_b01_28
1,5.700042724609375,vp16_123_Session1_d01_b01_28
2,5.700042724609375,vp16_123_Session1_d01_b01_28
0,-7.084625244,vp16_124_Session1_d01_b01_29
1,-7.084625244,vp16_124_Session1_d01_b01_29
2,-7.084625244,vp16_124_Session1_d01_b01_29
0,16.36346435546875,vp16_125_Session1_d01_b01_30
1,16.36346435546875,vp16_125_Session1_d01_b01_30
2,16.36346435546875,vp16_125_Session1_d01_b01_30
0,-4.149078369,vp16_127_Session1_d01_b01_32
1,-4.149078369,vp16_127_Session1_d01_b01_32
2,-4.149078369,vp16_127_Session1_d01_b01_32
0,-24.79598999,vp16_128_Session1_d01_b01_33
1,-24.79598999,vp16_128_Session1_d01_b01_33
2,-24.79598999,vp16_128_Session1_d01_b01_33
0,-1.396820068,vp16_129_Session1_d01_b01_34
1,-1.396820068,vp16_129_Session1_d01_b01_34
2,-1.396820068,vp16_129_Session1_d01_b01_34
0,-5.719665527,vp16_130_Session1_d01_b01_35
1,-5.719665527,vp16_130_Session1_d01_b01_35
2,-5.719665527,vp16_130_Session1_d01_b01_35
0,-12.67471313,vp16_131_Session1_d01_b01_36
1,-12.67471313,vp16_131_Session1_d01_b01_36
2,-12.67471313,vp16_131_Session1_d01_b01_36
0,-6.134796143,vp16_132_Session1_d01_b01_37
1,-6.134796143,vp16_132_Session1_d01_b01_37
2,-6.134796143,vp16_132_Session1_d01_b01_37
0,-1.194122314,vp16_133_Session1_d01_b01_38
1,-1.194122314,vp16_133_Session1_d01_b01_38
2,-1.194122314,vp16_133_Session1_d01_b01_38
0,-4.889587402,vp16_136_Session1_d01_b01_41
1,-4.889587402,vp16_136_Session1_d01_b01_41
2,-4.889587402,vp16_136_Session1_d01_b01_41
0,-15.32608032,vp16_137_Session1_d01_b01_42
1,-15.32608032,vp16_137_Session1_d01_b01_42
2,-15.32608032,vp16_137_Session1_d01_b01_42
0,5.219146728515625,vp16_138_Session1_d01_b01_43
1,5.219146728515625,vp16_138_Session1_d01_b01_43
2,5.219146728515625,vp16_138_Session1_d01_b01_43
0,-9.408416748,vp16_139_Session1_d01_b01_44
1,-9.408416748,vp16_139_Session1_d01_b01_44
2,-9.408416748,vp16_139_Session1_d01_b01_44
0,-25.52600098,vp16_140_Session1_d01_b01_45
1,-25.52600098,vp16_140_Session1_d01_b01_45
2,-25.52600098,vp16_140_Session1_d01_b01_45
0,5.141540527,vp16_141_Session1_d01_b01_46
1,5.141540527,vp16_141_Session1_d01_b01_46
2,5.141540527,vp16_141_Session1_d01_b01_46
0,-1.911804199,vp16_142_Session1_d01_b01_47
1,-1.911804199,vp16_142_Session1_d01_b01_47
2,-1.911804199,vp16_142_Session1_d01_b01_47
0,-7.137786865,vp16_143_Session1_d01_b01_48
1,-7.137786865,vp16_143_Session1_d01_b01_48
2,-7.137786865,vp16_143_Session1_d01_b01_48
0,1.876678466796875,vp16_144_Session1_d01_b02_1
1,1.876678466796875,vp16_144_Session1_d01_b02_1
2,1.876678466796875,vp16_144_Session1_d01_b02_1
0,6.756835938,vp16_145_Session1_d01_b02_2
1,6.756835938,vp16_145_Session1_d01_b02_2
2,6.756835938,vp16_145_Session1_d01_b02_2
0,62.44952392578125,vp16_146_Session1_d01_b02_3
1,62.44952392578125,vp16_146_Session1_d01_b02_3
2,62.44952392578125,vp16_146_Session1_d01_b02_3
3,-0.250244141,vp16_146_Session1_d01_b02_3
4,-0.250244141,vp16_146_Session1_d01_b02_3
5,-0.250244141,vp16_146_Session1_d01_b02_3
0,-10.4541626,vp16_148_Session1_d01_b02_5
1,-10.4541626,vp16_148_Session1_d01_b02_5
2,-10.4541626,vp16_148_Session1_d01_b02_5
0,57.842681884765625,vp16_149_Session1_d01_b02_6
1,57.842681884765625,vp16_149_Session1_d01_b02_6
2,57.842681884765625,vp16_149_Session1_d01_b02_6
0,4.307891845703125,vp16_150_Session1_d01_b02_7
1,4.307891845703125,vp16_150_Session1_d01_b02_7
2,4.307891845703125,vp16_150_Session1_d01_b02_7
0,-1.08114624,vp16_151_Session1_d01_b02_8
1,-1.08114624,vp16_151_Session1_d01_b02_8
2,-1.08114624,vp16_151_Session1_d01_b02_8
0,-23.05340576,vp16_152_Session1_d01_b02_9
1,-23.05340576,vp16_152_Session1_d01_b02_9
2,-23.05340576,vp16_152_Session1_d01_b02_9
0,1.706054688,vp16_153_Session1_d01_b02_10
1,1.706054688,vp16_153_Session1_d01_b02_10
2,1.706054688,vp16_153_Session1_d01_b02_10
0,-2.012542725,vp16_154_Session1_d01_b02_11
1,-2.012542725,vp16_154_Session1_d01_b02_11
2,-2.012542725,vp16_154_Session1_d01_b02_11
0,-0.971130371,vp16_155_Session1_d01_b02_12
1,-0.971130371,vp16_155_Session1_d01_b02_12
2,-0.971130371,vp16_155_Session1_d01_b02_12
0,0.375457764,vp16_156_Session1_d01_b02_13
1,0.375457764,vp16_156_Session1_d01_b02_13
2,0.375457764,vp16_156_Session1_d01_b02_13
0,-12.06466675,vp16_157_Session1_d01_b02_14
1,-12.06466675,vp16_157_Session1_d01_b02_14
2,-12.06466675,vp16_157_Session1_d01_b02_14
0,5.26361084,vp16_158_Session1_d01_b02_15
1,5.26361084,vp16_158_Session1_d01_b02_15
2,5.26361084,vp16_158_Session1_d01_b02_15
0,15.919647216796875,vp16_159_Session1_d01_b02_16
1,15.919647216796875,vp16_159_Session1_d01_b02_16
2,15.919647216796875,vp16_159_Session1_d01_b02_16
0,-13.76333618,vp16_160_Session1_d01_b02_17
1,-13.76333618,vp16_160_Session1_d01_b02_17
2,-13.76333618,vp16_160_Session1_d01_b02_17
0,-8.17590332,vp16_161_Session1_d01_b02_18
1,-8.17590332,vp16_161_Session1_d01_b02_18
2,-8.17590332,vp16_161_Session1_d01_b02_18
3,-14.92907715,vp16_161_Session1_d01_b02_18
4,-14.92907715,vp16_161_Session1_d01_b02_18
5,-14.92907715,vp16_161_Session1_d01_b02_18
0,8.236724853515625,vp16_162_Session1_d01_b02_19
1,8.236724853515625,vp16_162_Session1_d01_b02_19
2,8.236724853515625,vp16_162_Session1_d01_b02_19
3,10.513763427734375,vp16_162_Session1_d01_b02_19
4,10.513763427734375,vp16_162_Session1_d01_b02_19
5,10.513763427734375,vp16_162_Session1_d01_b02_19
0,-1.8699646,vp16_163_Session1_d01_b02_20
1,-1.8699646,vp16_163_Session1_d01_b02_20
2,-1.8699646,vp16_163_Session1_d01_b02_20
0,8.571044922,vp16_164_Session1_d01_b02_21
1,8.571044922,vp16_164_Session1_d01_b02_21
2,8.571044922,vp16_164_Session1_d01_b02_21
0,5.824523926,vp16_166_Session1_d01_b02_23
1,5.824523926,vp16_166_Session1_d01_b02_23
2,5.824523926,vp16_166_Session1_d01_b02_23
0,-9.212524414,vp16_169_Session1_d01_b02_26
1,-9.212524414,vp16_169_Session1_d01_b02_26
2,-9.212524414,vp16_169_Session1_d01_b02_26
0,53.884552001953125,vp16_170_Session1_d01_b02_27
1,53.884552001953125,vp16_170_Session1_d01_b02_27
2,53.884552001953125,vp16_170_Session1_d01_b02_27
3,-4.449859619,vp16_170_Session1_d01_b02_27
4,-4.449859619,vp16_170_Session1_d01_b02_27
5,-4.449859619,vp16_170_Session1_d01_b02_27
0,-1.797149658,vp16_172_Session1_d01_b02_29
1,-1.797149658,vp16_172_Session1_d01_b02_29
2,-1.797149658,vp16_172_Session1_d01_b02_29
0,48.951812744140625,vp16_173_Session1_d01_b02_30
1,48.951812744140625,vp16_173_Session1_d01_b02_30
