,horizontal_difference,trial
0,-5.115753174,vp16_374_Session3_d03_b08_39
1,-5.115753174,vp16_374_Session3_d03_b08_39
2,-5.115753174,vp16_374_Session3_d03_b08_39
0,10.0814209,vp16_375_Session3_d03_b08_40
1,10.0814209,vp16_375_Session3_d03_b08_40
2,10.0814209,vp16_375_Session3_d03_b08_40
0,3.326873779296875,vp16_376_Session3_d03_b08_41
1,3.326873779296875,vp16_376_Session3_d03_b08_41
2,3.326873779296875,vp16_376_Session3_d03_b08_41
0,25.217681884765625,vp16_378_Session3_d03_b08_43
1,25.217681884765625,vp16_378_Session3_d03_b08_43
2,25.217681884765625,vp16_378_Session3_d03_b08_43
0,-0.274353027,vp16_379_Session3_d03_b08_44
1,-0.274353027,vp16_379_Session3_d03_b08_44
2,-0.274353027,vp16_379_Session3_d03_b08_44
0,-26.400177,vp16_380_Session3_d03_b08_45
1,-26.400177,vp16_380_Session3_d03_b08_45
2,-26.400177,vp16_380_Session3_d03_b08_45
0,-1.660308838,vp16_381_Session3_d03_b08_46
1,-1.660308838,vp16_381_Session3_d03_b08_46
2,-1.660308838,vp16_381_Session3_d03_b08_46
0,14.96484375,vp16_382_Session3_d03_b08_47
1,14.96484375,vp16_382_Session3_d03_b08_47
2,14.96484375,vp16_382_Session3_d03_b08_47
0,10.99700927734375,vp16_384_Session3_d03_b09_1
1,10.99700927734375,vp16_384_Session3_d03_b09_1
2,10.99700927734375,vp16_384_Session3_d03_b09_1
0,3.130432129,vp16_385_Session3_d03_b09_2
1,3.130432129,vp16_385_Session3_d03_b09_2
2,3.130432129,vp16_385_Session3_d03_b09_2
0,-19.06680298,vp16_386_Session3_d03_b09_3
1,-19.06680298,vp16_386_Session3_d03_b09_3
2,-19.06680298,vp16_386_Session3_d03_b09_3
0,6.601776123046875,vp16_387_Session3_d03_b09_4
1,6.601776123046875,vp16_387_Session3_d03_b09_4
2,6.601776123046875,vp16_387_Session3_d03_b09_4
0,6.761413574,vp16_390_Session3_d03_b09_7
1,6.761413574,vp16_390_Session3_d03_b09_7
2,6.761413574,vp16_390_Session3_d03_b09_7
0,-6.96774292,vp16_391_Session3_d03_b09_8
1,-6.96774292,vp16_391_Session3_d03_b09_8
2,-6.96774292,vp16_391_Session3_d03_b09_8
0,3.246826172,vp16_392_Session3_d03_b09_9
1,3.246826172,vp16_392_Session3_d03_b09_9
2,3.246826172,vp16_392_Session3_d03_b09_9
3,-13.47348022,vp16_392_Session3_d03_b09_9
4,-13.47348022,vp16_392_Session3_d03_b09_9
5,-13.47348022,vp16_392_Session3_d03_b09_9
0,7.407073974609375,vp16_393_Session3_d03_b09_10
1,7.407073974609375,vp16_393_Session3_d03_b09_10
2,7.407073974609375,vp16_393_Session3_d03_b09_10
0,-9.657989502,vp16_394_Session3_d03_b09_11
1,-9.657989502,vp16_394_Session3_d03_b09_11
2,-9.657989502,vp16_394_Session3_d03_b09_11
0,18.10949707,vp16_396_Session3_d03_b09_13
1,18.10949707,vp16_396_Session3_d03_b09_13
2,18.10949707,vp16_396_Session3_d03_b09_13
0,-1.759796143,vp16_397_Session3_d03_b09_14
1,-1.759796143,vp16_397_Session3_d03_b09_14
2,-1.759796143,vp16_397_Session3_d03_b09_14
0,15.54058837890625,vp16_399_Session3_d03_b09_16
1,15.54058837890625,vp16_399_Session3_d03_b09_16
2,15.54058837890625,vp16_399_Session3_d03_b09_16
0,-0.756500244,vp16_400_Session3_d03_b09_17
1,-0.756500244,vp16_400_Session3_d03_b09_17
2,-0.756500244,vp16_400_Session3_d03_b09_17
0,-20.73675537,vp16_401_Session3_d03_b09_18
1,-20.73675537,vp16_401_Session3_d03_b09_18
2,-20.73675537,vp16_401_Session3_d03_b09_18
0,12.213714599609375,vp16_402_Session3_d03_b09_19
1,12.213714599609375,vp16_402_Session3_d03_b09_19
2,12.213714599609375,vp16_402_Session3_d03_b09_19
0,13.357879638671875,vp16_403_Session3_d03_b09_20
1,13.357879638671875,vp16_403_Session3_d03_b09_20
2,13.357879638671875,vp16_403_Session3_d03_b09_20
0,5.471282958984375,vp16_404_Session3_d03_b09_21
1,5.471282958984375,vp16_404_Session3_d03_b09_21
2,5.471282958984375,vp16_404_Session3_d03_b09_21
3,-17.27322388,vp16_404_Session3_d03_b09_21
4,-17.27322388,vp16_404_Session3_d03_b09_21
5,-17.27322388,vp16_404_Session3_d03_b09_21
0,28.05444336,vp16_405_Session3_d03_b09_22
1,28.05444336,vp16_405_Session3_d03_b09_22
2,28.05444336,vp16_405_Session3_d03_b09_22
0,9.894989013671875,vp16_406_Session3_d03_b09_23
1,9.894989013671875,vp16_406_Session3_d03_b09_23
2,9.894989013671875,vp16_406_Session3_d03_b09_23
3,-12.87237549,vp16_406_Session3_d03_b09_23
4,-12.87237549,vp16_406_Session3_d03_b09_23
5,-12.87237549,vp16_406_Session3_d03_b09_23
0,5.482543945,vp16_407_Session3_d03_b09_24
1,5.482543945,vp16_407_Session3_d03_b09_24
2,5.482543945,vp16_407_Session3_d03_b09_24
0,6.608276367,vp16_408_Session3_d03_b09_25
1,6.608276367,vp16_408_Session3_d03_b09_25
2,6.608276367,vp16_408_Session3_d03_b09_25
0,12.18353271484375,vp16_409_Session3_d03_b09_26
1,12.18353271484375,vp16_409_Session3_d03_b09_26
2,12.18353271484375,vp16_409_Session3_d03_b09_26
0,-4.900360107,vp16_410_Session3_d03_b09_27
1,-4.900360107,vp16_410_Session3_d03_b09_27
2,-4.900360107,vp16_410_Session3_d03_b09_27
0,40.99530029296875,vp16_411_Session3_d03_b09_28
1,40.99530029296875,vp16_411_Session3_d03_b09_28
2,40.99530029296875,vp16_411_Session3_d03_b09_28
3,8.305206298828125,vp16_411_Session3_d03_b09_28
4,8.305206298828125,vp16_411_Session3_d03_b09_28
5,8.305206298828125,vp16_411_Session3_d03_b09_28
0,13.6875,vp16_412_Session3_d03_b09_29
1,13.6875,vp16_412_Session3_d03_b09_29
2,13.6875,vp16_412_Session3_d03_b09_29
0,-3.332672119,vp16_413_Session3_d03_b09_30
1,-3.332672119,vp16_413_Session3_d03_b09_30
2,-3.332672119,vp16_413_Session3_d03_b09_30
0,6.472045898,vp16_414_Session3_d03_b09_31
1,6.472045898,vp16_414_Session3_d03_b09_31
2,6.472045898,vp16_414_Session3_d03_b09_31
0,12.977386474609375,vp16_415_Session3_d03_b09_32
1,12.977386474609375,vp16_415_Session3_d03_b09_32
2,12.977386474609375,vp16_415_Session3_d03_b09_32
3,-7.31463623,vp16_415_Session3_d03_b09_32
4,-7.31463623,vp16_415_Session3_d03_b09_32
5,-7.31463623,vp16_415_Session3_d03_b09_32
0,50.40631103515625,vp16_416_Session3_d03_b09_33
1,50.40631103515625,vp16_416_Session3_d03_b09_33
2,50.40631103515625,vp16_416_Session3_d03_b09_33
3,-0.275665283,vp16_416_Session3_d03_b09_33
4,-0.275665283,vp16_416_Session3_d03_b09_33
5,-0.275665283,vp16_416_Session3_d03_b09_33
0,43.225494384765625,vp16_417_Session3_d03_b09_34
1,43.225494384765625,vp16_417_Session3_d03_b09_34
2,43.225494384765625,vp16_417_Session3_d03_b09_34
3,21.83605957,vp16_417_Session3_d03_b09_34
4,21.83605957,vp16_417_Session3_d03_b09_34
5,21.83605957,vp16_417_Session3_d03_b09_34
0,5.169891357421875,vp16_418_Session3_d03_b09_35
1,5.169891357421875,vp16_418_Session3_d03_b09_35
2,5.169891357421875,vp16_418_Session3_d03_b09_35
0,36.16174316,vp16_419_Session3_d03_b09_36
1,36.16174316,vp16_419_Session3_d03_b09_36
2,36.16174316,vp16_419_Session3_d03_b09_36
3,-1.613128662,vp16_419_Session3_d03_b09_36
4,-1.613128662,vp16_419_Session3_d03_b09_36
5,-1.613128662,vp16_419_Session3_d03_b09_36
0,43.735687255859375,vp16_420_Session3_d03_b09_37
1,43.735687255859375,vp16_420_Session3_d03_b09_37
2,43.735687255859375,vp16_420_Session3_d03_b09_37
3,5.003692626953125,vp16_420_Session3_d03_b09_37
4,5.003692626953125,vp16_420_Session3_d03_b09_37
5,5.003692626953125,vp16_420_Session3_d03_b09_37
0,-3.444702148,vp16_421_Session3_d03_b09_38
1,-3.444702148,vp16_421_Session3_d03_b09_38
2,-3.444702148,vp16_421_Session3_d03_b09_38
3,58.183807373046875,vp16_421_Session3_d03_b09_38
4,58.183807373046875,vp16_421_Session3_d03_b09_38
5,58.183807373046875,vp16_421_Session3_d03_b09_38
0,3.456726074,vp16_422_Session3_d03_b09_39
1,3.456726074,vp16_422_Session3_d03_b09_39
2,3.456726074,vp16_422_Session3_d03_b09_39
3,-3.950469971,vp16_422_Session3_d03_b09_39
4,-3.950469971,vp16_422_Session3_d03_b09_39
5,-3.950469971,vp16_422_Session3_d03_b09_39
0,2.996185302734375,vp16_424_Session3_d03_b09_41
1,2.996185302734375,vp16_424_Session3_d03_b09_41
2,2.996185302734375,vp16_424_Session3_d03_b09_41
3,-4.412719727,vp16_424_Session3_d03_b09_41
4,-4.412719727,vp16_424_Session3_d03_b09_41
5,-4.412719727,vp16_424_Session3_d03_b09_41
0,-10.90756226,vp16_425_Session3_d03_b09_42
1,-10.90756226,vp16_425_Session3_d03_b09_42
2,-10.90756226,vp16_425_Session3_d03_b09_42
3,-11.34854126,vp16_425_Session3_d03_b09_42
4,-11.34854126,vp16_425_Session3_d03_b09_42
5,-11.34854126,vp16_425_Session3_d03_b09_42
0,18.583465576171875,vp16_426_Session3_d03_b09_43
1,18.583465576171875,vp16_426_Session3_d03_b09_43
2,18.583465576171875,vp16_426_Session3_d03_b09_43
0,-21.18231201,vp16_428_Session3_d03_b09_45
1,-21.18231201,vp16_428_Session3_d03_b09_45
2,-21.18231201,vp16_428_Session3_d03_b09_45
0,12.52398681640625,vp16_429_Session3_d03_b09_46
1,12.52398681640625,vp16_429_Session3_d03_b09_46
2,12.52398681640625,vp16_429_Session3_d03_b09_46
0,-8.406005859,vp16_430_Session3_d03_b09_47
1,-8.406005859,vp16_430_Session3_d03_b09_47
2,-8.406005859,vp16_430_Session3_d03_b09_47
0,10.538665771484375,vp16_431_Session3_d03_b09_48
1,10.538665771484375,vp16_431_Session3_d03_b09_48
2,10.538665771484375,vp16_431_Session3_d03_b09_48
3,-6.439544678,vp16_431_Session3_d03_b09_48
4,-6.439544678,vp16_431_Session3_d03_b09_48
5,-6.439544678,vp16_431_Session3_d03_b09_48
0,16.583160400390625,vp16_432_Session3_d03_b10_1
1,16.583160400390625,vp16_432_Session3_d03_b10_1
2,16.583160400390625,vp16_432_Session3_d03_b10_1
0,24.90576172,vp16_433_Session3_d03_b10_2
1,24.90576172,vp16_433_Session3_d03_b10_2
2,24.90576172,vp16_433_Session3_d03_b10_2
3,-6.732391357,vp16_433_Session3_d03_b10_2
4,-6.732391357,vp16_433_Session3_d03_b10_2
5,-6.732391357,vp16_433_Session3_d03_b10_2
0,4.985351563,vp16_434_Session3_d03_b10_3
1,4.985351563,vp16_434_Session3_d03_b10_3
2,4.985351563,vp16_434_Session3_d03_b10_3
0,9.430633544921875,vp16_435_Session3_d03_b10_4
1,9.430633544921875,vp16_435_Session3_d03_b10_4
2,9.430633544921875,vp16_435_Session3_d03_b10_4
0,34.38671875,vp16_436_Session3_d03_b10_5
1,34.38671875,vp16_436_Session3_d03_b10_5
2,34.38671875,vp16_436_Session3_d03_b10_5
3,10.342620849609375,vp16_436_Session3_d03_b10_5
4,10.342620849609375,vp16_436_Session3_d03_b10_5
5,10.342620849609375,vp16_436_Session3_d03_b10_5
0,3.140136719,vp16_437_Session3_d03_b10_6
1,3.140136719,vp16_437_Session3_d03_b10_6
2,3.140136719,vp16_437_Session3_d03_b10_6
0,25.710601806640625,vp16_438_Session3_d03_b10_7
1,25.710601806640625,vp16_438_Session3_d03_b10_7
2,25.710601806640625,vp16_438_Session3_d03_b10_7
0,20.442840576171875,vp16_439_Session3_d03_b10_8
1,20.442840576171875,vp16_439_Session3_d03_b10_8
2,20.442840576171875,vp16_439_Session3_d03_b10_8
3,-8.921264648,vp16_439_Session3_d03_b10_8
4,-8.921264648,vp16_439_Session3_d03_b10_8
5,-8.921264648,vp16_439_Session3_d03_b10_8
0,48.78900146484375,vp16_440_Session3_d03_b10_9
1,48.78900146484375,vp16_440_Session3_d03_b10_9
2,48.78900146484375,vp16_440_Session3_d03_b10_9
3,-25.47616577,vp16_440_Session3_d03_b10_9
4,-25.47616577,vp16_440_Session3_d03_b10_9
5,-25.47616577,vp16_440_Session3_d03_b10_9
0,6.987335205078125,vp16_441_Session3_d03_b10_10
1,6.987335205078125,vp16_441_Session3_d03_b10_10
2,6.987335205078125,vp16_441_Session3_d03_b10_10
0,22.358306884765625,vp16_442_Session3_d03_b10_11
1,22.358306884765625,vp16_442_Session3_d03_b10_11
2,22.358306884765625,vp16_442_Session3_d03_b10_11
0,-9.390380859,vp16_443_Session3_d03_b10_12
1,-9.390380859,vp16_443_Session3_d03_b10_12
2,-9.390380859,vp16_443_Session3_d03_b10_12
0,14.915863037109375,vp16_444_Session3_d03_b10_13
1,14.915863037109375,vp16_444_Session3_d03_b10_13
2,14.915863037109375,vp16_444_Session3_d03_b10_13
0,7.536743164,vp16_445_Session3_d03_b10_14
1,7.536743164,vp16_445_Session3_d03_b10_14
2,7.536743164,vp16_445_Session3_d03_b10_14
0,13.527923583984375,vp16_448_Session3_d03_b10_17
1,13.527923583984375,vp16_448_Session3_d03_b10_17
2,13.527923583984375,vp16_448_Session3_d03_b10_17
0,19.056488037109375,vp16_449_Session3_d03_b10_18
1,19.056488037109375,vp16_449_Session3_d03_b10_18
2,19.056488037109375,vp16_449_Session3_d03_b10_18
3,-11.72033691,vp16_449_Session3_d03_b10_18
4,-11.72033691,vp16_449_Session3_d03_b10_18
5,-11.72033691,vp16_449_Session3_d03_b10_18
0,15.559051513671875,vp16_450_Session3_d03_b10_19
1,15.559051513671875,vp16_450_Session3_d03_b10_19
2,15.559051513671875,vp16_450_Session3_d03_b10_19
0,-7.296630859,vp16_451_Session3_d03_b10_20
1,-7.296630859,vp16_451_Session3_d03_b10_20
2,-7.296630859,vp16_451_Session3_d03_b10_20
3,-11.22216797,vp16_451_Session3_d03_b10_20
4,-11.22216797,vp16_451_Session3_d03_b10_20
5,-11.22216797,vp16_451_Session3_d03_b10_20
0,-2.203033447,vp16_453_Session3_d03_b10_22
1,-2.203033447,vp16_453_Session3_d03_b10_22
2,-2.203033447,vp16_453_Session3_d03_b10_22
3,65.38522338867188,vp16_453_Session3_d03_b10_22
4,65.38522338867188,vp16_453_Session3_d03_b10_22
5,65.38522338867188,vp16_453_Session3_d03_b10_22
0,47.12005615234375,vp16_454_Session3_d03_b10_23
1,47.12005615234375,vp16_454_Session3_d03_b10_23
2,47.12005615234375,vp16_454_Session3_d03_b10_23
3,-0.773193359,vp16_454_Session3_d03_b10_23
4,-0.773193359,vp16_454_Session3_d03_b10_23
5,-0.773193359,vp16_454_Session3_d03_b10_23
0,46.944610595703125,vp16_455_Session3_d03_b10_24
1,46.944610595703125,vp16_455_Session3_d03_b10_24
2,46.944610595703125,vp16_455_Session3_d03_b10_24
3,7.388671875,vp16_455_Session3_d03_b10_24
4,7.388671875,vp16_455_Session3_d03_b10_24
5,7.388671875,vp16_455_Session3_d03_b10_24
0,7.31439209,vp16_456_Session3_d03_b10_25
1,7.31439209,vp16_456_Session3_d03_b10_25
2,7.31439209,vp16_456_Session3_d03_b10_25
0,-0.938568115,vp16_457_Session3_d03_b10_26
1,-0.938568115,vp16_457_Session3_d03_b10_26
2,-0.938568115,vp16_457_Session3_d03_b10_26
0,-17.90048218,vp16_458_Session3_d03_b10_27
1,-17.90048218,vp16_458_Session3_d03_b10_27
2,-17.90048218,vp16_458_Session3_d03_b10_27
0,10.292327880859375,vp16_459_Session3_d03_b10_28
1,10.292327880859375,vp16_459_Session3_d03_b10_28
2,10.292327880859375,vp16_459_Session3_d03_b10_28
0,18.059539794921875,vp16_460_Session3_d03_b10_29
1,18.059539794921875,vp16_460_Session3_d03_b10_29
2,18.059539794921875,vp16_460_Session3_d03_b10_29
3,-2.050567627,vp16_460_Session3_d03_b10_29
4,-2.050567627,vp16_460_Session3_d03_b10_29
5,-2.050567627,vp16_460_Session3_d03_b10_29
0,-14.54446411,vp16_461_Session3_d03_b10_30
1,-14.54446411,vp16_461_Session3_d03_b10_30
2,-14.54446411,vp16_461_Session3_d03_b10_30
0,1.05090332,vp16_463_Session3_d03_b10_32
1,1.05090332,vp16_463_Session3_d03_b10_32
2,1.05090332,vp16_463_Session3_d03_b10_32
0,-4.30569458,vp16_464_Session3_d03_b10_33
1,-4.30569458,vp16_464_Session3_d03_b10_33
2,-4.30569458,vp16_464_Session3_d03_b10_33
0,8.161254883,vp16_465_Session3_d03_b10_34
1,8.161254883,vp16_465_Session3_d03_b10_34
2,8.161254883,vp16_465_Session3_d03_b10_34
3,0.088226318,vp16_465_Session3_d03_b10_34
4,0.088226318,vp16_465_Session3_d03_b10_34
5,0.088226318,vp16_465_Session3_d03_b10_34
0,4.243255615234375,vp16_466_Session3_d03_b10_35
1,4.243255615234375,vp16_466_Session3_d03_b10_35
2,4.243255615234375,vp16_466_Session3_d03_b10_35
0,14.65118408203125,vp16_469_Session3_d03_b10_38
1,14.65118408203125,vp16_469_Session3_d03_b10_38
2,14.65118408203125,vp16_469_Session3_d03_b10_38
0,0.566345215,vp16_470_Session3_d03_b10_39
1,0.566345215,vp16_470_Session3_d03_b10_39
2,0.566345215,vp16_470_Session3_d03_b10_39
0,9.396087646484375,vp16_471_Session3_d03_b10_40
1,9.396087646484375,vp16_471_Session3_d03_b10_40
2,9.396087646484375,vp16_471_Session3_d03_b10_40
0,6.595428466796875,vp16_472_Session3_d03_b10_41
1,6.595428466796875,vp16_472_Session3_d03_b10_41
2,6.595428466796875,vp16_472_Session3_d03_b10_41
0,-12.30618286,vp16_473_Session3_d03_b10_42
1,-12.30618286,vp16_473_Session3_d03_b10_42
2,-12.30618286,vp16_473_Session3_d03_b10_42
0,18.91241455078125,vp16_474_Session3_d03_b10_43
1,18.91241455078125,vp16_474_Session3_d03_b10_43
2,18.91241455078125,vp16_474_Session3_d03_b10_43
0,-3.347686768,vp16_475_Session3_d03_b10_44
1,-3.347686768,vp16_475_Session3_d03_b10_44
2,-3.347686768,vp16_475_Session3_d03_b10_44
0,16.20007324,vp16_477_Session3_d03_b10_46
1,16.20007324,vp16_477_Session3_d03_b10_46
2,16.20007324,vp16_477_Session3_d03_b10_46
0,15.231719970703125,vp16_478_Session3_d03_b10_47
1,15.231719970703125,vp16_478_Session3_d03_b10_47
2,15.231719970703125,vp16_478_Session3_d03_b10_47
0,0.343933105,vp16_479_Session3_d03_b10_48
1,0.343933105,vp16_479_Session3_d03_b10_48
2,0.343933105,vp16_479_Session3_d03_b10_48
0,-21.69335938,vp17_0_Session3_d03_b01_1
1,-21.69335938,vp17_0_Session3_d03_b01_1
2,-21.69335938,vp17_0_Session3_d03_b01_1
0,-16.76907349,vp17_1_Session3_d03_b01_2
1,-16.76907349,vp17_1_Session3_d03_b01_2
2,-16.76907349,vp17_1_Session3_d03_b01_2
0,-16.45721436,vp17_2_Session3_d03_b01_3
1,-16.45721436,vp17_2_Session3_d03_b01_3
2,-16.45721436,vp17_2_Session3_d03_b01_3
0,-16.54754639,vp17_3_Session3_d03_b01_4
1,-16.54754639,vp17_3_Session3_d03_b01_4
2,-16.54754639,vp17_3_Session3_d03_b01_4
0,-2.00390625,vp17_4_Session3_d03_b01_5
1,-2.00390625,vp17_4_Session3_d03_b01_5
2,-2.00390625,vp17_4_Session3_d03_b01_5
0,-9.735870361,vp17_5_Session3_d03_b01_6
1,-9.735870361,vp17_5_Session3_d03_b01_6
2,-9.735870361,vp17_5_Session3_d03_b01_6
0,-9.278411865,vp17_6_Session3_d03_b01_7
1,-9.278411865,vp17_6_Session3_d03_b01_7
2,-9.278411865,vp17_6_Session3_d03_b01_7
0,-19.8326416,vp17_8_Session3_d03_b01_9
1,-19.8326416,vp17_8_Session3_d03_b01_9
2,-19.8326416,vp17_8_Session3_d03_b01_9
0,-11.69180298,vp17_9_Session3_d03_b01_10
1,-11.69180298,vp17_9_Session3_d03_b01_10
2,-11.69180298,vp17_9_Session3_d03_b01_10
0,11.424407958984375,vp17_10_Session3_d03_b01_11
1,11.424407958984375,vp17_10_Session3_d03_b01_11
2,11.424407958984375,vp17_10_Session3_d03_b01_11
0,-10.89324951,vp17_11_Session3_d03_b01_12
1,-10.89324951,vp17_11_Session3_d03_b01_12
2,-10.89324951,vp17_11_Session3_d03_b01_12
0,-2.784576416,vp17_12_Session3_d03_b01_13
1,-2.784576416,vp17_12_Session3_d03_b01_13
2,-2.784576416,vp17_12_Session3_d03_b01_13
0,-11.90371704,vp17_13_Session3_d03_b01_14
1,-11.90371704,vp17_13_Session3_d03_b01_14
2,-11.90371704,vp17_13_Session3_d03_b01_14
0,59.199676513671875,vp17_14_Session3_d03_b01_15
1,59.199676513671875,vp17_14_Session3_d03_b01_15
2,59.199676513671875,vp17_14_Session3_d03_b01_15
3,-22.1472168,vp17_14_Session3_d03_b01_15
4,-22.1472168,vp17_14_Session3_d03_b01_15
5,-22.1472168,vp17_14_Session3_d03_b01_15
0,1.53125,vp17_15_Session3_d03_b01_16
1,1.53125,vp17_15_Session3_d03_b01_16
2,1.53125,vp17_15_Session3_d03_b01_16
0,-18.51538086,vp17_16_Session3_d03_b01_17
1,-18.51538086,vp17_16_Session3_d03_b01_17
2,-18.51538086,vp17_16_Session3_d03_b01_17
0,-2.59576416,vp17_17_Session3_d03_b01_18
1,-2.59576416,vp17_17_Session3_d03_b01_18
2,-2.59576416,vp17_17_Session3_d03_b01_18
0,0.940124512,vp17_18_Session3_d03_b01_19
1,0.940124512,vp17_18_Session3_d03_b01_19
2,0.940124512,vp17_18_Session3_d03_b01_19
0,-4.742797852,vp17_19_Session3_d03_b01_20
1,-4.742797852,vp17_19_Session3_d03_b01_20
2,-4.742797852,vp17_19_Session3_d03_b01_20
0,10.01367188,vp17_20_Session3_d03_b01_21
1,10.01367188,vp17_20_Session3_d03_b01_21
2,10.01367188,vp17_20_Session3_d03_b01_21
0,10.26275634765625,vp17_21_Session3_d03_b01_22
1,10.26275634765625,vp17_21_Session3_d03_b01_22
2,10.26275634765625,vp17_21_Session3_d03_b01_22
3,-10.51580811,vp17_21_Session3_d03_b01_22
4,-10.51580811,vp17_21_Session3_d03_b01_22
5,-10.51580811,vp17_21_Session3_d03_b01_22
0,1.006439208984375,vp17_22_Session3_d03_b01_23
1,1.006439208984375,vp17_22_Session3_d03_b01_23
2,1.006439208984375,vp17_22_Session3_d03_b01_23
0,-12.41757202,vp17_23_Session3_d03_b01_24
1,-12.41757202,vp17_23_Session3_d03_b01_24
2,-12.41757202,vp17_23_Session3_d03_b01_24
0,-5.032318115,vp17_24_Session3_d03_b01_25
1,-5.032318115,vp17_24_Session3_d03_b01_25
2,-5.032318115,vp17_24_Session3_d03_b01_25
0,9.747833251953125,vp17_25_Session3_d03_b01_26
1,9.747833251953125,vp17_25_Session3_d03_b01_26
2,9.747833251953125,vp17_25_Session3_d03_b01_26
0,-12.5491333,vp17_26_Session3_d03_b01_27
1,-12.5491333,vp17_26_Session3_d03_b01_27
2,-12.5491333,vp17_26_Session3_d03_b01_27
0,-1.47177124,vp17_27_Session3_d03_b01_28
1,-1.47177124,vp17_27_Session3_d03_b01_28
2,-1.47177124,vp17_27_Session3_d03_b01_28
0,-1.835540771,vp17_28_Session3_d03_b01_29
1,-1.835540771,vp17_28_Session3_d03_b01_29
2,-1.835540771,vp17_28_Session3_d03_b01_29
0,-23.14880371,vp17_29_Session3_d03_b01_30
1,-23.14880371,vp17_29_Session3_d03_b01_30
2,-23.14880371,vp17_29_Session3_d03_b01_30
0,2.542114258,vp17_30_Session3_d03_b01_31
1,2.542114258,vp17_30_Session3_d03_b01_31
2,2.542114258,vp17_30_Session3_d03_b01_31
0,-0.832763672,vp17_31_Session3_d03_b01_32
1,-0.832763672,vp17_31_Session3_d03_b01_32
2,-0.832763672,vp17_31_Session3_d03_b01_32
0,-4.477111816,vp17_32_Session3_d03_b01_33
1,-4.477111816,vp17_32_Session3_d03_b01_33
2,-4.477111816,vp17_32_Session3_d03_b01_33
0,-4.38684082,vp17_33_Session3_d03_b01_34
1,-4.38684082,vp17_33_Session3_d03_b01_34
2,-4.38684082,vp17_33_Session3_d03_b01_34
0,0.595092773,vp17_34_Session3_d03_b01_35
1,0.595092773,vp17_34_Session3_d03_b01_35
2,0.595092773,vp17_34_Session3_d03_b01_35
0,3.039031982421875,vp17_35_Session3_d03_b01_36
1,3.039031982421875,vp17_35_Session3_d03_b01_36
2,3.039031982421875,vp17_35_Session3_d03_b01_36
0,-10.8638916,vp17_36_Session3_d03_b01_37
1,-10.8638916,vp17_36_Session3_d03_b01_37
2,-10.8638916,vp17_36_Session3_d03_b01_37
0,7.916595458984375,vp17_37_Session3_d03_b01_38
1,7.916595458984375,vp17_37_Session3_d03_b01_38
2,7.916595458984375,vp17_37_Session3_d03_b01_38
0,-6.50680542,vp17_38_Session3_d03_b01_39
1,-6.50680542,vp17_38_Session3_d03_b01_39
2,-6.50680542,vp17_38_Session3_d03_b01_39
0,10.163421630859375,vp17_39_Session3_d03_b01_40
1,10.163421630859375,vp17_39_Session3_d03_b01_40
2,10.163421630859375,vp17_39_Session3_d03_b01_40
0,-8.803405762,vp17_40_Session3_d03_b01_41
1,-8.803405762,vp17_40_Session3_d03_b01_41
2,-8.803405762,vp17_40_Session3_d03_b01_41
0,-6.110748291,vp17_41_Session3_d03_b01_42
1,-6.110748291,vp17_41_Session3_d03_b01_42
2,-6.110748291,vp17_41_Session3_d03_b01_42
3,-6.234741211,vp17_41_Session3_d03_b01_42
4,-6.234741211,vp17_41_Session3_d03_b01_42
5,-6.234741211,vp17_41_Session3_d03_b01_42
0,5.848846435546875,vp17_42_Session3_d03_b01_43
1,5.848846435546875,vp17_42_Session3_d03_b01_43
2,5.848846435546875,vp17_42_Session3_d03_b01_43
0,-1.891204834,vp17_43_Session3_d03_b01_44
1,-1.891204834,vp17_43_Session3_d03_b01_44
2,-1.891204834,vp17_43_Session3_d03_b01_44
0,-0.142272949,vp17_45_Session3_d03_b01_46
1,-0.142272949,vp17_45_Session3_d03_b01_46
2,-0.142272949,vp17_45_Session3_d03_b01_46
0,-0.511749268,vp17_46_Session3_d03_b01_47
1,-0.511749268,vp17_46_Session3_d03_b01_47
2,-0.511749268,vp17_46_Session3_d03_b01_47
3,-7.14831543,vp17_46_Session3_d03_b01_47
4,-7.14831543,vp17_46_Session3_d03_b01_47
5,-7.14831543,vp17_46_Session3_d03_b01_47
6,-1.101654053,vp17_46_Session3_d03_b01_47
7,-1.101654053,vp17_46_Session3_d03_b01_47
8,-1.101654053,vp17_46_Session3_d03_b01_47
0,-0.715698242,vp17_47_Session3_d03_b01_48
1,-0.715698242,vp17_47_Session3_d03_b01_48
2,-0.715698242,vp17_47_Session3_d03_b01_48
0,7.425323486328125,vp17_48_Session3_d03_b02_1
1,7.425323486328125,vp17_48_Session3_d03_b02_1
2,7.425323486328125,vp17_48_Session3_d03_b02_1
0,14.903289794921875,vp17_49_Session3_d03_b02_2
1,14.903289794921875,vp17_49_Session3_d03_b02_2
2,14.903289794921875,vp17_49_Session3_d03_b02_2
0,-15.09933472,vp17_50_Session3_d03_b02_3
1,-15.09933472,vp17_50_Session3_d03_b02_3
2,-15.09933472,vp17_50_Session3_d03_b02_3
0,9.871917724609375,vp17_51_Session3_d03_b02_4
1,9.871917724609375,vp17_51_Session3_d03_b02_4
2,9.871917724609375,vp17_51_Session3_d03_b02_4
0,-2.873687744,vp17_52_Session3_d03_b02_5
1,-2.873687744,vp17_52_Session3_d03_b02_5
