,horizontal_difference,trial
1,-10.09643555,vp1_22_Session3_d03_b01_23
2,-10.09643555,vp1_22_Session3_d03_b01_23
0,-3.41494751,vp1_23_Session3_d03_b01_24
1,-3.41494751,vp1_23_Session3_d03_b01_24
2,-3.41494751,vp1_23_Session3_d03_b01_24
0,9.447814941,vp1_24_Session3_d03_b01_25
1,9.447814941,vp1_24_Session3_d03_b01_25
2,9.447814941,vp1_24_Session3_d03_b01_25
0,25.77972412109375,vp1_25_Session3_d03_b01_26
1,25.77972412109375,vp1_25_Session3_d03_b01_26
2,25.77972412109375,vp1_25_Session3_d03_b01_26
0,8.631744384765625,vp1_26_Session3_d03_b01_27
1,8.631744384765625,vp1_26_Session3_d03_b01_27
2,8.631744384765625,vp1_26_Session3_d03_b01_27
0,-0.738006592,vp1_27_Session3_d03_b01_28
1,-0.738006592,vp1_27_Session3_d03_b01_28
2,-0.738006592,vp1_27_Session3_d03_b01_28
0,18.561004638671875,vp1_28_Session3_d03_b01_29
1,18.561004638671875,vp1_28_Session3_d03_b01_29
2,18.561004638671875,vp1_28_Session3_d03_b01_29
0,-17.66333008,vp1_29_Session3_d03_b01_30
1,-17.66333008,vp1_29_Session3_d03_b01_30
2,-17.66333008,vp1_29_Session3_d03_b01_30
0,2.728820801,vp1_30_Session3_d03_b01_31
1,2.728820801,vp1_30_Session3_d03_b01_31
2,2.728820801,vp1_30_Session3_d03_b01_31
0,-9.16204834,vp1_31_Session3_d03_b01_32
1,-9.16204834,vp1_31_Session3_d03_b01_32
2,-9.16204834,vp1_31_Session3_d03_b01_32
0,-6.645599365,vp1_32_Session3_d03_b01_33
1,-6.645599365,vp1_32_Session3_d03_b01_33
2,-6.645599365,vp1_32_Session3_d03_b01_33
0,22.722564697265625,vp1_33_Session3_d03_b01_34
1,22.722564697265625,vp1_33_Session3_d03_b01_34
2,22.722564697265625,vp1_33_Session3_d03_b01_34
0,16.701873779296875,vp1_34_Session3_d03_b01_35
1,16.701873779296875,vp1_34_Session3_d03_b01_35
2,16.701873779296875,vp1_34_Session3_d03_b01_35
0,3.810882568359375,vp1_35_Session3_d03_b01_36
1,3.810882568359375,vp1_35_Session3_d03_b01_36
2,3.810882568359375,vp1_35_Session3_d03_b01_36
0,16.736541748046875,vp1_36_Session3_d03_b01_37
1,16.736541748046875,vp1_36_Session3_d03_b01_37
2,16.736541748046875,vp1_36_Session3_d03_b01_37
0,13.5645752,vp1_37_Session3_d03_b01_38
1,13.5645752,vp1_37_Session3_d03_b01_38
2,13.5645752,vp1_37_Session3_d03_b01_38
0,25.40985107421875,vp1_38_Session3_d03_b01_39
1,25.40985107421875,vp1_38_Session3_d03_b01_39
2,25.40985107421875,vp1_38_Session3_d03_b01_39
0,4.211242676,vp1_39_Session3_d03_b01_40
1,4.211242676,vp1_39_Session3_d03_b01_40
2,4.211242676,vp1_39_Session3_d03_b01_40
0,-13.05505371,vp1_40_Session3_d03_b01_41
1,-13.05505371,vp1_40_Session3_d03_b01_41
2,-13.05505371,vp1_40_Session3_d03_b01_41
0,-1.448974609,vp1_42_Session3_d03_b01_43
1,-1.448974609,vp1_42_Session3_d03_b01_43
2,-1.448974609,vp1_42_Session3_d03_b01_43
0,14.24322509765625,vp1_43_Session3_d03_b01_44
1,14.24322509765625,vp1_43_Session3_d03_b01_44
2,14.24322509765625,vp1_43_Session3_d03_b01_44
0,-0.716369629,vp1_44_Session3_d03_b01_45
1,-0.716369629,vp1_44_Session3_d03_b01_45
2,-0.716369629,vp1_44_Session3_d03_b01_45
0,-0.653930664,vp1_46_Session3_d03_b01_47
1,-0.653930664,vp1_46_Session3_d03_b01_47
2,-0.653930664,vp1_46_Session3_d03_b01_47
0,7.064147949,vp1_47_Session3_d03_b01_48
1,7.064147949,vp1_47_Session3_d03_b01_48
2,7.064147949,vp1_47_Session3_d03_b01_48
0,-5.233093262,vp1_48_Session3_d03_b02_1
1,-5.233093262,vp1_48_Session3_d03_b02_1
2,-5.233093262,vp1_48_Session3_d03_b02_1
0,13.85241699,vp1_49_Session3_d03_b02_2
1,13.85241699,vp1_49_Session3_d03_b02_2
2,13.85241699,vp1_49_Session3_d03_b02_2
0,-26.04229736,vp1_50_Session3_d03_b02_3
1,-26.04229736,vp1_50_Session3_d03_b02_3
2,-26.04229736,vp1_50_Session3_d03_b02_3
0,15.142425537109375,vp1_51_Session3_d03_b02_4
1,15.142425537109375,vp1_51_Session3_d03_b02_4
2,15.142425537109375,vp1_51_Session3_d03_b02_4
0,10.84613037109375,vp1_52_Session3_d03_b02_5
1,10.84613037109375,vp1_52_Session3_d03_b02_5
2,10.84613037109375,vp1_52_Session3_d03_b02_5
0,-20.96374512,vp1_53_Session3_d03_b02_6
1,-20.96374512,vp1_53_Session3_d03_b02_6
2,-20.96374512,vp1_53_Session3_d03_b02_6
0,15.977203369140625,vp1_54_Session3_d03_b02_7
1,15.977203369140625,vp1_54_Session3_d03_b02_7
2,15.977203369140625,vp1_54_Session3_d03_b02_7
0,4.369171142578125,vp1_55_Session3_d03_b02_8
1,4.369171142578125,vp1_55_Session3_d03_b02_8
2,4.369171142578125,vp1_55_Session3_d03_b02_8
0,-17.86477661,vp1_56_Session3_d03_b02_9
1,-17.86477661,vp1_56_Session3_d03_b02_9
2,-17.86477661,vp1_56_Session3_d03_b02_9
0,-6.708129883,vp1_58_Session3_d03_b02_11
1,-6.708129883,vp1_58_Session3_d03_b02_11
2,-6.708129883,vp1_58_Session3_d03_b02_11
0,4.329650879,vp1_60_Session3_d03_b02_13
1,4.329650879,vp1_60_Session3_d03_b02_13
2,4.329650879,vp1_60_Session3_d03_b02_13
0,-7.317504883,vp1_61_Session3_d03_b02_14
1,-7.317504883,vp1_61_Session3_d03_b02_14
2,-7.317504883,vp1_61_Session3_d03_b02_14
0,-2.452667236,vp1_63_Session3_d03_b02_16
1,-2.452667236,vp1_63_Session3_d03_b02_16
2,-2.452667236,vp1_63_Session3_d03_b02_16
0,18.342742919921875,vp1_64_Session3_d03_b02_17
1,18.342742919921875,vp1_64_Session3_d03_b02_17
2,18.342742919921875,vp1_64_Session3_d03_b02_17
0,-22.09420776,vp1_65_Session3_d03_b02_18
1,-22.09420776,vp1_65_Session3_d03_b02_18
2,-22.09420776,vp1_65_Session3_d03_b02_18
0,1.039794922,vp1_66_Session3_d03_b02_19
1,1.039794922,vp1_66_Session3_d03_b02_19
2,1.039794922,vp1_66_Session3_d03_b02_19
0,-13.36901855,vp1_67_Session3_d03_b02_20
1,-13.36901855,vp1_67_Session3_d03_b02_20
2,-13.36901855,vp1_67_Session3_d03_b02_20
0,-1.299346924,vp1_69_Session3_d03_b02_22
1,-1.299346924,vp1_69_Session3_d03_b02_22
2,-1.299346924,vp1_69_Session3_d03_b02_22
0,27.687652587890625,vp1_70_Session3_d03_b02_23
1,27.687652587890625,vp1_70_Session3_d03_b02_23
2,27.687652587890625,vp1_70_Session3_d03_b02_23
0,21.110931396484375,vp1_72_Session3_d03_b02_25
1,21.110931396484375,vp1_72_Session3_d03_b02_25
2,21.110931396484375,vp1_72_Session3_d03_b02_25
0,4.768005371,vp1_73_Session3_d03_b02_26
1,4.768005371,vp1_73_Session3_d03_b02_26
2,4.768005371,vp1_73_Session3_d03_b02_26
0,10.78442383,vp1_74_Session3_d03_b02_27
1,10.78442383,vp1_74_Session3_d03_b02_27
2,10.78442383,vp1_74_Session3_d03_b02_27
0,20.623870849609375,vp1_75_Session3_d03_b02_28
1,20.623870849609375,vp1_75_Session3_d03_b02_28
2,20.623870849609375,vp1_75_Session3_d03_b02_28
0,-5.076629639,vp1_76_Session3_d03_b02_29
1,-5.076629639,vp1_76_Session3_d03_b02_29
2,-5.076629639,vp1_76_Session3_d03_b02_29
0,2.510864258,vp1_77_Session3_d03_b02_30
1,2.510864258,vp1_77_Session3_d03_b02_30
2,2.510864258,vp1_77_Session3_d03_b02_30
0,3.066955566,vp1_78_Session3_d03_b02_31
1,3.066955566,vp1_78_Session3_d03_b02_31
2,3.066955566,vp1_78_Session3_d03_b02_31
0,14.05963134765625,vp1_79_Session3_d03_b02_32
1,14.05963134765625,vp1_79_Session3_d03_b02_32
2,14.05963134765625,vp1_79_Session3_d03_b02_32
0,11.498260498046875,vp1_81_Session3_d03_b02_34
1,11.498260498046875,vp1_81_Session3_d03_b02_34
2,11.498260498046875,vp1_81_Session3_d03_b02_34
0,-17.01486206,vp1_83_Session3_d03_b02_36
1,-17.01486206,vp1_83_Session3_d03_b02_36
2,-17.01486206,vp1_83_Session3_d03_b02_36
0,0.66192627,vp1_84_Session3_d03_b02_37
1,0.66192627,vp1_84_Session3_d03_b02_37
2,0.66192627,vp1_84_Session3_d03_b02_37
0,-5.398132324,vp1_85_Session3_d03_b02_38
1,-5.398132324,vp1_85_Session3_d03_b02_38
2,-5.398132324,vp1_85_Session3_d03_b02_38
0,19.550933837890625,vp1_86_Session3_d03_b02_39
1,19.550933837890625,vp1_86_Session3_d03_b02_39
2,19.550933837890625,vp1_86_Session3_d03_b02_39
0,9.678527832,vp1_87_Session3_d03_b02_40
1,9.678527832,vp1_87_Session3_d03_b02_40
2,9.678527832,vp1_87_Session3_d03_b02_40
0,-10.16781616,vp1_88_Session3_d03_b02_41
1,-10.16781616,vp1_88_Session3_d03_b02_41
2,-10.16781616,vp1_88_Session3_d03_b02_41
0,-20.0123291,vp1_89_Session3_d03_b02_42
1,-20.0123291,vp1_89_Session3_d03_b02_42
2,-20.0123291,vp1_89_Session3_d03_b02_42
0,19.04083251953125,vp1_90_Session3_d03_b02_43
1,19.04083251953125,vp1_90_Session3_d03_b02_43
2,19.04083251953125,vp1_90_Session3_d03_b02_43
0,0.462432861,vp1_91_Session3_d03_b02_44
1,0.462432861,vp1_91_Session3_d03_b02_44
2,0.462432861,vp1_91_Session3_d03_b02_44
0,12.183624267578125,vp1_92_Session3_d03_b02_45
1,12.183624267578125,vp1_92_Session3_d03_b02_45
2,12.183624267578125,vp1_92_Session3_d03_b02_45
0,1.352722168,vp1_93_Session3_d03_b02_46
1,1.352722168,vp1_93_Session3_d03_b02_46
2,1.352722168,vp1_93_Session3_d03_b02_46
0,-10.09783936,vp1_94_Session3_d03_b02_47
1,-10.09783936,vp1_94_Session3_d03_b02_47
2,-10.09783936,vp1_94_Session3_d03_b02_47
0,22.740814208984375,vp1_95_Session3_d03_b02_48
1,22.740814208984375,vp1_95_Session3_d03_b02_48
2,22.740814208984375,vp1_95_Session3_d03_b02_48
0,0.607391357,vp1_96_Session3_d03_b03_1
1,0.607391357,vp1_96_Session3_d03_b03_1
2,0.607391357,vp1_96_Session3_d03_b03_1
0,11.10229492,vp1_97_Session3_d03_b03_2
1,11.10229492,vp1_97_Session3_d03_b03_2
2,11.10229492,vp1_97_Session3_d03_b03_2
0,-23.74291992,vp1_98_Session3_d03_b03_3
1,-23.74291992,vp1_98_Session3_d03_b03_3
2,-23.74291992,vp1_98_Session3_d03_b03_3
0,8.113220215,vp1_99_Session3_d03_b03_4
1,8.113220215,vp1_99_Session3_d03_b03_4
2,8.113220215,vp1_99_Session3_d03_b03_4
0,13.14434814453125,vp1_100_Session3_d03_b03_5
1,13.14434814453125,vp1_100_Session3_d03_b03_5
2,13.14434814453125,vp1_100_Session3_d03_b03_5
0,-10.27780151,vp1_101_Session3_d03_b03_6
1,-10.27780151,vp1_101_Session3_d03_b03_6
2,-10.27780151,vp1_101_Session3_d03_b03_6
0,-3.69229126,vp1_102_Session3_d03_b03_7
1,-3.69229126,vp1_102_Session3_d03_b03_7
2,-3.69229126,vp1_102_Session3_d03_b03_7
0,7.723602294921875,vp1_103_Session3_d03_b03_8
1,7.723602294921875,vp1_103_Session3_d03_b03_8
2,7.723602294921875,vp1_103_Session3_d03_b03_8
0,3.061309814453125,vp1_104_Session3_d03_b03_9
1,3.061309814453125,vp1_104_Session3_d03_b03_9
2,3.061309814453125,vp1_104_Session3_d03_b03_9
0,11.537811279296875,vp1_105_Session3_d03_b03_10
1,11.537811279296875,vp1_105_Session3_d03_b03_10
2,11.537811279296875,vp1_105_Session3_d03_b03_10
0,12.63568115234375,vp1_106_Session3_d03_b03_11
1,12.63568115234375,vp1_106_Session3_d03_b03_11
2,12.63568115234375,vp1_106_Session3_d03_b03_11
0,8.30847168,vp1_107_Session3_d03_b03_12
1,8.30847168,vp1_107_Session3_d03_b03_12
2,8.30847168,vp1_107_Session3_d03_b03_12
0,25.022064208984375,vp1_108_Session3_d03_b03_13
1,25.022064208984375,vp1_108_Session3_d03_b03_13
2,25.022064208984375,vp1_108_Session3_d03_b03_13
0,-19.8371582,vp1_109_Session3_d03_b03_14
1,-19.8371582,vp1_109_Session3_d03_b03_14
2,-19.8371582,vp1_109_Session3_d03_b03_14
0,10.809478759765625,vp1_111_Session3_d03_b03_16
1,10.809478759765625,vp1_111_Session3_d03_b03_16
2,10.809478759765625,vp1_111_Session3_d03_b03_16
0,13.555877685546875,vp1_112_Session3_d03_b03_17
1,13.555877685546875,vp1_112_Session3_d03_b03_17
2,13.555877685546875,vp1_112_Session3_d03_b03_17
0,-9.161773682,vp1_114_Session3_d03_b03_19
1,-9.161773682,vp1_114_Session3_d03_b03_19
2,-9.161773682,vp1_114_Session3_d03_b03_19
0,6.914581298828125,vp1_115_Session3_d03_b03_20
1,6.914581298828125,vp1_115_Session3_d03_b03_20
2,6.914581298828125,vp1_115_Session3_d03_b03_20
0,-11.27612305,vp1_116_Session3_d03_b03_21
1,-11.27612305,vp1_116_Session3_d03_b03_21
2,-11.27612305,vp1_116_Session3_d03_b03_21
0,25.219268798828125,vp1_117_Session3_d03_b03_22
1,25.219268798828125,vp1_117_Session3_d03_b03_22
2,25.219268798828125,vp1_117_Session3_d03_b03_22
0,-12.82260132,vp1_118_Session3_d03_b03_23
1,-12.82260132,vp1_118_Session3_d03_b03_23
2,-12.82260132,vp1_118_Session3_d03_b03_23
0,16.05975341796875,vp1_119_Session3_d03_b03_24
1,16.05975341796875,vp1_119_Session3_d03_b03_24
2,16.05975341796875,vp1_119_Session3_d03_b03_24
0,19.65124512,vp1_120_Session3_d03_b03_25
1,19.65124512,vp1_120_Session3_d03_b03_25
2,19.65124512,vp1_120_Session3_d03_b03_25
0,-12.09353638,vp1_121_Session3_d03_b03_26
1,-12.09353638,vp1_121_Session3_d03_b03_26
2,-12.09353638,vp1_121_Session3_d03_b03_26
0,-4.34765625,vp1_123_Session3_d03_b03_28
1,-4.34765625,vp1_123_Session3_d03_b03_28
2,-4.34765625,vp1_123_Session3_d03_b03_28
0,-3.86026001,vp1_124_Session3_d03_b03_29
1,-3.86026001,vp1_124_Session3_d03_b03_29
2,-3.86026001,vp1_124_Session3_d03_b03_29
0,12.155487060546875,vp1_125_Session3_d03_b03_30
1,12.155487060546875,vp1_125_Session3_d03_b03_30
2,12.155487060546875,vp1_125_Session3_d03_b03_30
0,11.005462646484375,vp1_126_Session3_d03_b03_31
1,11.005462646484375,vp1_126_Session3_d03_b03_31
2,11.005462646484375,vp1_126_Session3_d03_b03_31
0,5.338409423828125,vp1_127_Session3_d03_b03_32
1,5.338409423828125,vp1_127_Session3_d03_b03_32
2,5.338409423828125,vp1_127_Session3_d03_b03_32
0,-11.28610229,vp1_129_Session3_d03_b03_34
1,-11.28610229,vp1_129_Session3_d03_b03_34
2,-11.28610229,vp1_129_Session3_d03_b03_34
0,-6.86138916,vp1_130_Session3_d03_b03_35
1,-6.86138916,vp1_130_Session3_d03_b03_35
2,-6.86138916,vp1_130_Session3_d03_b03_35
0,0.099273682,vp1_132_Session3_d03_b03_37
1,0.099273682,vp1_132_Session3_d03_b03_37
2,0.099273682,vp1_132_Session3_d03_b03_37
0,-2.838348389,vp1_133_Session3_d03_b03_38
1,-2.838348389,vp1_133_Session3_d03_b03_38
2,-2.838348389,vp1_133_Session3_d03_b03_38
0,15.96697998046875,vp1_134_Session3_d03_b03_39
1,15.96697998046875,vp1_134_Session3_d03_b03_39
2,15.96697998046875,vp1_134_Session3_d03_b03_39
0,18.59442138671875,vp1_135_Session3_d03_b03_40
1,18.59442138671875,vp1_135_Session3_d03_b03_40
2,18.59442138671875,vp1_135_Session3_d03_b03_40
0,-10.80862427,vp1_136_Session3_d03_b03_41
1,-10.80862427,vp1_136_Session3_d03_b03_41
2,-10.80862427,vp1_136_Session3_d03_b03_41
0,11.26489258,vp1_137_Session3_d03_b03_42
1,11.26489258,vp1_137_Session3_d03_b03_42
2,11.26489258,vp1_137_Session3_d03_b03_42
0,12.912689208984375,vp1_138_Session3_d03_b03_43
1,12.912689208984375,vp1_138_Session3_d03_b03_43
2,12.912689208984375,vp1_138_Session3_d03_b03_43
0,7.094635009765625,vp1_139_Session3_d03_b03_44
1,7.094635009765625,vp1_139_Session3_d03_b03_44
2,7.094635009765625,vp1_139_Session3_d03_b03_44
0,-3.622924805,vp1_141_Session3_d03_b03_46
1,-3.622924805,vp1_141_Session3_d03_b03_46
2,-3.622924805,vp1_141_Session3_d03_b03_46
0,-7.851989746,vp1_142_Session3_d03_b03_47
1,-7.851989746,vp1_142_Session3_d03_b03_47
2,-7.851989746,vp1_142_Session3_d03_b03_47
0,-14.76794434,vp1_143_Session3_d03_b03_48
1,-14.76794434,vp1_143_Session3_d03_b03_48
2,-14.76794434,vp1_143_Session3_d03_b03_48
0,16.33581543,vp1_144_Session3_d03_b04_1
1,16.33581543,vp1_144_Session3_d03_b04_1
2,16.33581543,vp1_144_Session3_d03_b04_1
0,-1.882354736,vp1_147_Session3_d03_b04_4
1,-1.882354736,vp1_147_Session3_d03_b04_4
2,-1.882354736,vp1_147_Session3_d03_b04_4
0,14.63641357421875,vp1_148_Session3_d03_b04_5
1,14.63641357421875,vp1_148_Session3_d03_b04_5
2,14.63641357421875,vp1_148_Session3_d03_b04_5
0,16.032196044921875,vp1_150_Session3_d03_b04_7
1,16.032196044921875,vp1_150_Session3_d03_b04_7
2,16.032196044921875,vp1_150_Session3_d03_b04_7
0,-15.80718994,vp1_152_Session3_d03_b04_9
1,-15.80718994,vp1_152_Session3_d03_b04_9
2,-15.80718994,vp1_152_Session3_d03_b04_9
0,11.10260009765625,vp1_153_Session3_d03_b04_10
1,11.10260009765625,vp1_153_Session3_d03_b04_10
2,11.10260009765625,vp1_153_Session3_d03_b04_10
0,-5.027435303,vp1_154_Session3_d03_b04_11
1,-5.027435303,vp1_154_Session3_d03_b04_11
2,-5.027435303,vp1_154_Session3_d03_b04_11
0,-16.97784424,vp1_155_Session3_d03_b04_12
1,-16.97784424,vp1_155_Session3_d03_b04_12
2,-16.97784424,vp1_155_Session3_d03_b04_12
0,15.78228759765625,vp1_157_Session3_d03_b04_14
1,15.78228759765625,vp1_157_Session3_d03_b04_14
2,15.78228759765625,vp1_157_Session3_d03_b04_14
0,-25.51983643,vp1_158_Session3_d03_b04_15
1,-25.51983643,vp1_158_Session3_d03_b04_15
2,-25.51983643,vp1_158_Session3_d03_b04_15
0,-4.566864014,vp1_159_Session3_d03_b04_16
1,-4.566864014,vp1_159_Session3_d03_b04_16
2,-4.566864014,vp1_159_Session3_d03_b04_16
0,-2.431091309,vp1_160_Session3_d03_b04_17
1,-2.431091309,vp1_160_Session3_d03_b04_17
2,-2.431091309,vp1_160_Session3_d03_b04_17
0,8.35736084,vp1_161_Session3_d03_b04_18
1,8.35736084,vp1_161_Session3_d03_b04_18
2,8.35736084,vp1_161_Session3_d03_b04_18
0,-2.66192627,vp1_162_Session3_d03_b04_19
1,-2.66192627,vp1_162_Session3_d03_b04_19
2,-2.66192627,vp1_162_Session3_d03_b04_19
0,21.556488037109375,vp1_163_Session3_d03_b04_20
1,21.556488037109375,vp1_163_Session3_d03_b04_20
2,21.556488037109375,vp1_163_Session3_d03_b04_20
0,-14.0635376,vp1_164_Session3_d03_b04_21
1,-14.0635376,vp1_164_Session3_d03_b04_21
2,-14.0635376,vp1_164_Session3_d03_b04_21
0,-5.000640869,vp1_165_Session3_d03_b04_22
1,-5.000640869,vp1_165_Session3_d03_b04_22
2,-5.000640869,vp1_165_Session3_d03_b04_22
0,14.08459473,vp1_166_Session3_d03_b04_23
1,14.08459473,vp1_166_Session3_d03_b04_23
2,14.08459473,vp1_166_Session3_d03_b04_23
0,-14.72335815,vp1_167_Session3_d03_b04_24
1,-14.72335815,vp1_167_Session3_d03_b04_24
2,-14.72335815,vp1_167_Session3_d03_b04_24
0,23.295989990234375,vp1_168_Session3_d03_b04_25
1,23.295989990234375,vp1_168_Session3_d03_b04_25
2,23.295989990234375,vp1_168_Session3_d03_b04_25
0,-18.20431519,vp1_169_Session3_d03_b04_26
1,-18.20431519,vp1_169_Session3_d03_b04_26
2,-18.20431519,vp1_169_Session3_d03_b04_26
0,9.538604736328125,vp1_171_Session3_d03_b04_28
1,9.538604736328125,vp1_171_Session3_d03_b04_28
2,9.538604736328125,vp1_171_Session3_d03_b04_28
0,-8.657745361,vp1_172_Session3_d03_b04_29
1,-8.657745361,vp1_172_Session3_d03_b04_29
2,-8.657745361,vp1_172_Session3_d03_b04_29
0,2.828094482421875,vp1_174_Session3_d03_b04_31
1,2.828094482421875,vp1_174_Session3_d03_b04_31
2,2.828094482421875,vp1_174_Session3_d03_b04_31
0,-9.973266602,vp1_175_Session3_d03_b04_32
1,-9.973266602,vp1_175_Session3_d03_b04_32
2,-9.973266602,vp1_175_Session3_d03_b04_32
0,6.662475586,vp1_177_Session3_d03_b04_34
1,6.662475586,vp1_177_Session3_d03_b04_34
2,6.662475586,vp1_177_Session3_d03_b04_34
0,-11.57626343,vp1_178_Session3_d03_b04_35
1,-11.57626343,vp1_178_Session3_d03_b04_35
2,-11.57626343,vp1_178_Session3_d03_b04_35
0,-3.693756104,vp1_179_Session3_d03_b04_36
1,-3.693756104,vp1_179_Session3_d03_b04_36
2,-3.693756104,vp1_179_Session3_d03_b04_36
0,4.200897216796875,vp1_180_Session3_d03_b04_37
1,4.200897216796875,vp1_180_Session3_d03_b04_37
2,4.200897216796875,vp1_180_Session3_d03_b04_37
0,-21.1812439,vp1_181_Session3_d03_b04_38
1,-21.1812439,vp1_181_Session3_d03_b04_38
2,-21.1812439,vp1_181_Session3_d03_b04_38
0,-21.86630249,vp1_182_Session3_d03_b04_39
1,-21.86630249,vp1_182_Session3_d03_b04_39
2,-21.86630249,vp1_182_Session3_d03_b04_39
0,-5.922393799,vp1_183_Session3_d03_b04_40
1,-5.922393799,vp1_183_Session3_d03_b04_40
2,-5.922393799,vp1_183_Session3_d03_b04_40
0,-17.27050781,vp1_184_Session3_d03_b04_41
1,-17.27050781,vp1_184_Session3_d03_b04_41
2,-17.27050781,vp1_184_Session3_d03_b04_41
0,-12.58712769,vp1_186_Session3_d03_b04_43
1,-12.58712769,vp1_186_Session3_d03_b04_43
2,-12.58712769,vp1_186_Session3_d03_b04_43
0,-6.765533447,vp1_189_Session3_d03_b04_46
1,-6.765533447,vp1_189_Session3_d03_b04_46
2,-6.765533447,vp1_189_Session3_d03_b04_46
0,-2.759155273,vp1_190_Session3_d03_b04_47
1,-2.759155273,vp1_190_Session3_d03_b04_47
2,-2.759155273,vp1_190_Session3_d03_b04_47
0,-18.87322998,vp1_191_Session3_d03_b04_48
1,-18.87322998,vp1_191_Session3_d03_b04_48
2,-18.87322998,vp1_191_Session3_d03_b04_48
0,8.227508544921875,vp1_192_Session3_d03_b05_1
1,8.227508544921875,vp1_192_Session3_d03_b05_1
2,8.227508544921875,vp1_192_Session3_d03_b05_1
0,15.931243896484375,vp1_193_Session3_d03_b05_2
1,15.931243896484375,vp1_193_Session3_d03_b05_2
2,15.931243896484375,vp1_193_Session3_d03_b05_2
0,-11.16671753,vp1_195_Session3_d03_b05_4
1,-11.16671753,vp1_195_Session3_d03_b05_4
2,-11.16671753,vp1_195_Session3_d03_b05_4
0,8.688354492,vp1_196_Session3_d03_b05_5
1,8.688354492,vp1_196_Session3_d03_b05_5
2,8.688354492,vp1_196_Session3_d03_b05_5
0,6.707611083984375,vp1_197_Session3_d03_b05_6
1,6.707611083984375,vp1_197_Session3_d03_b05_6
2,6.707611083984375,vp1_197_Session3_d03_b05_6
0,14.93212891,vp1_198_Session3_d03_b05_7
1,14.93212891,vp1_198_Session3_d03_b05_7
2,14.93212891,vp1_198_Session3_d03_b05_7
0,-25.81832886,vp1_200_Session3_d03_b05_9
1,-25.81832886,vp1_200_Session3_d03_b05_9
2,-25.81832886,vp1_200_Session3_d03_b05_9
0,-9.879730225,vp1_201_Session3_d03_b05_10
